# row col id
886.11	819.66	-1.00
716.28	344.98	-1.00
1009.68	873.07	-1.00
385.84	457.78	37362.00
246.46	197.53	37228.00
675.76	700.94	-1.00
23.14	82.86	36972.00
804.10	194.75	-1.00
833.30	631.17	-1.00
12.56	310.31	36950.00
181.67	193.97	37155.00
440.83	507.80	37418.00
615.54	148.04	-1.00
237.36	722.75	54655.00
265.36	85.76	37275.00
394.35	253.00	37406.00
