# row col id
940.33	881.60	54471.00
42.84	1284.66	-1.00
507.90	1201.59	54058.00
762.07	688.69	54281.00
908.65	90.05	-1.00
673.83	513.05	36699.00
625.15	20.94	-1.00
244.70	777.50	53798.00
241.50	648.11	53777.00
520.89	276.45	36509.00
483.22	1004.92	54033.00
899.40	316.70	36950.00
290.17	701.06	53828.00
801.14	266.50	-1.00
849.27	1143.89	54374.00
405.40	1009.80	-1.00
251.61	1042.94	-1.00
