# row col id
157.83	1283.96	-1.00
626.99	1202.79	54058.00
884.27	689.50	54281.00
601.79	1005.65	54033.00
795.05	513.63	36699.00
357.91	648.97	-1.00
640.07	276.97	36509.00
361.30	778.44	-1.00
486.55	1270.50	-1.00
745.24	21.15	36620.00
333.50	140.50	-1.00
1023.04	315.50	36950.00
535.79	276.96	36390.00
728.38	107.00	36602.00
368.01	1043.00	-1.00
1033.62	89.38	36972.00
