# row col id
599.61	344.02	37735.00
600.35	1222.73	74996.00
766.99	818.45	55306.00
889.14	871.84	55427.00
272.13	456.95	37362.00
325.38	368.30	37434.00
69.74	192.37	37155.00
305.47	323.83	37419.00
686.91	194.65	37867.00
880.88	847.19	55420.00
870.36	1123.50	55347.00
134.00	196.44	37228.00
560.63	700.70	-1.00
269.78	741.21	-1.00
486.14	474.14	-1.00
876.90	908.50	55397.00
280.73	252.50	37406.00
556.78	699.64	-1.00
