# row col id
654.08	878.11	54471.00
222.85	1201.74	54058.00
621.00	89.83	36972.00
475.39	686.97	54281.00
197.24	1004.51	54033.00
338.07	18.98	36620.00
387.48	511.30	36699.00
980.95	460.22	37362.00
320.57	105.00	36602.00
777.70	197.70	37155.00
234.41	273.96	36509.00
130.36	272.91	36390.00
988.50	254.25	37406.00
2.00	700.80	53828.00
683.83	1163.00	54493.00
209.50	890.85	-1.00
612.05	315.17	36950.00
644.17	441.00	-1.00
841.83	201.33	37228.00
184.10	792.30	-1.00
