,Star ID,RA,DE,Magnitude
649,62052,2.72706882,0.64514583,4.4
650,62100,2.7446269,0.56961908,5.8
651,62120,2.75178021,0.61517257,5.6
652,62172,2.77468606,0.5626335,4.8
653,62177,2.77626994,0.66621545,5.8
654,62235,2.80600512,0.54011269,5.4
655,62309,2.84573681,0.59868497,5.9
656,62353,2.87125876,0.68907436,5.1
657,62426,2.90847455,0.63845686,6.0
658,62483,2.94750928,0.5552032,3.9
659,62485,2.9486572,0.58237061,3.7
660,62490,2.95140427,0.67125547,4.8
661,62571,2.99490515,0.69136569,5.3
662,62654,3.04743811,0.60186167,5.5
663,62657,3.04984187,0.55890509,5.7
664,62717,3.08531074,0.61452325,5.8
665,62783,3.12729777,0.58373696,6.0
666,62801,3.1376776,0.63392913,5.6
667,62927,-3.08054103,0.58190557,5.1
668,62999,-3.03953852,0.68584075,5.2
669,63069,-3.00550947,0.58509666,5.4
670,63176,-2.9555948,0.69028126,6.0
671,63216,-2.93300805,0.65953714,5.9
672,63255,-2.90741287,0.67342472,5.4
673,63287,-2.88902939,0.54200012,5.1
674,63337,-2.86493811,0.62947021,5.1
675,63379,-2.84593679,0.67656249,6.0
676,63461,-2.80933279,0.59970788,6.0
677,63467,-2.80660892,0.61767217,6.0
678,63622,-2.7377004,0.65341549,5.0
679,63647,-2.72602975,0.63789341,4.9
680,63700,-2.70309394,0.61505849,6.0
681,63734,-2.68714156,0.67637588,6.0
682,63759,-2.6773832,0.54869622,5.8
683,63780,-2.6662203,0.60932891,6.0
684,64052,-2.54869325,0.62377035,4.8
685,64071,-2.5405803,0.68107959,6.0
686,64177,-2.49719294,0.5587292,6.0
687,64202,-2.48681514,0.67240807,3.0
688,64343,-2.41227242,0.66351116,6.0
689,64448,-2.36624096,0.68875322,5.6
690,64475,-2.35138051,0.61785848,5.7
691,64588,-2.29735384,0.58469112,3.5
692,64655,-2.2697756,0.57790794,5.4
693,64666,-2.26556186,0.69392415,5.9
694,64685,-2.25758375,0.65539775,4.5
695,64768,-2.22131718,0.55024641,4.2
696,64789,-2.21040626,0.683734,5.4
697,64869,-2.1728651,0.57024469,5.6
698,64947,-2.14088186,0.62502737,4.8
699,64973,-2.12069328,0.66480217,5.5
700,65023,-2.09818871,0.58387164,5.4
701,65131,-2.05089008,0.63796981,5.7
702,65164,-2.03852624,0.59313376,5.4
703,65232,-2.01496393,0.69511611,5.5
704,65253,-2.00648744,0.54117332,4.7
705,65256,-2.00506573,0.59193966,5.4
706,65289,-1.9913382,0.65461793,5.5
707,65484,-1.92248111,0.55313421,3.0
708,65503,-1.91471497,0.68096348,3.6
709,65626,-1.87156381,0.55472217,5.4
710,65715,-1.83968821,0.54103229,3.9
711,65735,-1.83365177,0.5871195,5.3
712,65811,-1.80528473,0.62830244,5.4
713,65920,-1.76302318,0.65175472,4.8
714,65962,-1.75062632,0.56777044,5.4
715,65999,-1.73681706,0.64911607,5.5
716,66102,-1.70593775,0.54444397,5.8
717,66174,-1.6811548,0.53781856,5.8
718,66484,-1.59463584,0.65024025,4.0
719,66523,-1.58568579,0.52695504,4.5
720,66647,-1.54843219,0.53326092,5.2
721,66736,-1.52707786,0.54788668,5.0
722,66868,-1.49178723,0.62903295,4.3
723,66942,-1.47226754,0.68903587,5.0
724,67089,-1.4358863,0.53259357,5.4
725,67163,-1.4190166,0.58339056,5.5
726,67192,-1.41173283,0.69155181,5.8
727,67395,-1.36978682,0.55327267,5.8
728,67440,-1.36178208,0.57166374,5.8
729,67611,-1.3301573,0.57309753,5.2
730,67641,-1.3250581,0.66667117,5.8
731,67833,-1.28492928,0.62867981,5.1
732,68009,-1.2563978,0.68170665,4.5
733,68064,-1.2451573,0.66398642,4.5
734,68446,-1.17848092,0.59944303,4.9
735,68636,-1.14580763,0.52424411,4.8
736,68777,-1.12367925,0.64982967,5.0
737,68942,-1.09675878,0.57223427,4.2
738,69100,-1.07305714,0.66938298,4.9
739,69115,-1.07150663,0.60998404,4.0
740,69187,-1.06182165,0.53838123,5.4
741,69230,-1.0555557,0.64411022,5.1
742,69517,-1.01417505,0.64038598,4.8
743,69772,-0.9776389,0.66107036,4.9
744,69805,-0.97420184,0.60781862,5.2
745,69949,-0.95180919,0.55898964,4.6
746,70055,-0.934988,0.66802778,5.5
747,70094,-0.92785688,0.52710083,4.1
748,70202,-0.90776086,0.61223857,4.9
749,70466,-0.85697309,0.53295801,4.3
750,70498,-0.85005453,0.5967177,5.2
751,70504,-0.84884589,0.63366094,4.5
752,70644,-0.8208687,0.58026516,5.7
753,70916,-0.76618332,0.54076016,5.7
754,70918,-0.76504071,0.6719474,5.4
755,70967,-0.75692922,0.52364624,5.7
756,71164,-0.71798838,0.68389515,4.3
757,71172,-0.71619913,0.60538621,4.4
758,71370,-0.67196085,0.55860218,5.7
759,71479,-0.64258368,0.66862041,5.0
760,71642,-0.60494594,0.66416919,5.6
761,71721,-0.58289865,0.67047681,5.8
762,72063,-0.49301981,0.57469218,5.6
763,72131,-0.47742951,0.59965145,5.4
764,72154,-0.47242376,0.68881576,4.6
765,72190,-0.46344491,0.65448422,4.2
766,72405,-0.40256273,0.56402346,5.5
767,72445,-0.39171835,0.68979165,5.8
768,72574,-0.36209967,0.67700565,4.9
769,72626,-0.35241011,0.69750057,5.2
770,72731,-0.32337256,0.64844562,6.0
771,73186,-0.18163525,0.52607438,5.8
772,73189,-0.1812163,0.66163866,5.8
773,73240,-0.16408596,0.56042459,5.5
774,73310,-0.13602776,0.68000515,5.3
775,73340,-0.12449782,0.54191116,5.2
776,73344,-0.12147833,0.57980812,5.7
777,73345,-0.12141913,0.69744477,5.5
778,73534,-0.05602186,0.63089948,5.9
779,73655,-0.01337975,0.583766,5.8
780,73764,0.02529571,0.50290751,2.1
781,73837,0.05384734,0.38408603,6.0
782,74040,0.11989394,0.51445747,5.3
783,74083,0.13074626,0.3494011,5.5
784,74163,0.156674,0.50685389,4.5
785,74181,0.16270367,0.36938783,5.6
786,74266,0.1949655,0.41880121,4.3
787,74358,0.22813462,0.40767449,5.6
788,74394,0.24051969,0.50129963,5.6
789,74482,0.27492717,0.36997785,5.8
790,74543,0.30002472,0.36249354,4.9
791,74545,0.30063107,0.52053994,4.7
792,74570,0.30991645,0.42445283,4.6
793,74636,0.33471801,0.47127182,4.7
794,74646,0.34187197,0.49702885,5.6
795,74882,0.43535894,0.34952322,5.3
796,74995,0.48094294,0.51201241,3.6
797,75011,0.48813515,0.3589177,2.7
798,75145,0.54001127,0.39114462,5.1
799,75203,0.56721426,0.36611825,5.4
800,75238,0.5798767,0.44596663,5.8
801,75275,0.59360997,0.49589822,5.3
802,75406,0.64427274,0.43658587,5.9
803,75494,0.68055261,0.37954551,5.4
804,75509,0.68833932,0.46857606,5.4
805,75577,0.71961875,0.50685651,4.6
806,75587,0.72366333,0.43599571,5.9
807,75595,0.72882304,0.47221119,3.7
808,75661,0.76453916,0.35725974,5.9
809,75722,0.79633192,0.43741447,5.4
810,75756,0.81418439,0.50418247,5.6
811,75787,0.82576654,0.47245869,5.6
812,75809,0.83785447,0.36408504,5.0
813,75870,0.86091733,0.50385314,4.7
814,75911,0.87855184,0.42845181,5.7
815,76214,0.9834145,0.40612255,5.5
816,76255,0.99180016,0.44383864,5.4
817,76424,1.05315581,0.41835455,5.7
818,76454,1.06261783,0.47938658,5.3
819,76460,1.064262,0.50383811,5.3
820,76484,1.08114755,0.45993173,5.5
821,76540,1.11449381,0.37452599,5.6
822,76557,1.12256931,0.47530353,5.1
823,76572,1.13243355,0.44528619,5.4
824,76617,1.15645808,0.3754227,5.7
825,76653,1.18464056,0.50367356,5.7
826,76720,1.21841458,0.39903075,4.3
827,76861,1.28758671,0.43589647,5.6
828,76919,1.30944949,0.37560087,4.7
829,76970,1.33013579,0.35524742,5.3
830,76973,1.33107703,0.42238645,5.5
831,77096,1.37998632,0.384786,5.1
832,77123,1.38765951,0.51524044,5.7
833,77167,1.40991406,0.49859083,1.8
834,77183,1.41646196,0.38215841,4.8
835,77284,1.45034964,0.41902374,5.3
836,77321,1.45744804,0.46940596,5.7
837,77335,1.46020522,0.36850688,3.0
838,77359,1.46885238,0.45153311,5.0
839,77591,1.50947303,0.42852313,5.0
840,77624,1.51763085,0.48790369,5.6
841,77774,1.54850143,0.45290611,4.9
842,77914,1.57550683,0.4061018,4.3
843,78134,1.62253865,0.39310322,3.7
844,78142,1.62399113,0.51519327,4.5
845,78296,1.65777889,0.39341651,3.2
846,78422,1.68421561,0.35335189,4.1
847,78681,1.74906448,0.43951715,3.2
848,78691,1.75226367,0.50655326,5.5
849,78804,1.7826532,0.38086546,5.2
850,78998,1.82983425,0.42391483,5.2
851,79030,1.83758641,0.36033025,3.9
852,79140,1.86874352,0.47020048,5.6
853,79293,1.90737326,0.38530121,3.5
854,79327,1.91549006,0.35848471,5.2
855,79351,1.92173114,0.43892296,5.1
856,79365,1.92617947,0.48409044,5.7
857,79402,1.94068643,0.37610309,5.3
858,79433,1.94911456,0.48905973,5.1
859,79532,1.97590202,0.47138914,4.2
860,79637,2.00795637,0.50625481,4.3
861,79649,2.01178446,0.4521275,5.4
862,79652,2.01337235,0.42794736,3.7
863,79773,2.0526784,0.46943869,5.0
864,79798,2.06275404,0.34937245,5.4
865,79895,2.0963586,0.4875778,5.0
866,79958,2.1154421,0.3792327,5.4
867,79994,2.12687699,0.44786269,5.8
868,80015,2.1382569,0.5202475,5.6
869,80103,2.16870301,0.47789088,5.2
870,80180,2.19660282,0.48973289,5.8
871,80228,2.21898776,0.4232629,5.7
872,80242,2.22450635,0.35975464,5.5
873,80377,2.27065169,0.37785806,4.7
874,80415,2.28496427,0.50517193,4.2
875,80510,2.32421156,0.49078038,5.3
876,80584,2.35112338,0.49045318,6.0
877,80594,2.3553998,0.43024044,5.5
878,80649,2.37802572,0.52109394,5.4
879,80658,2.38172699,0.46839852,6.0
880,80665,2.38450046,0.38831612,5.2
881,80806,2.45108056,0.46074423,4.6
882,80884,2.48216713,0.40473318,4.5
883,81003,2.54388983,0.41897414,3.1
884,81034,2.56144246,0.37373361,6.0
885,81053,2.57021085,0.42992414,5.3
886,81063,2.57402861,0.45803296,4.1
887,81128,2.60370226,0.5216043,5.9
888,81153,2.6181279,0.38730912,5.6
889,81257,2.67648045,0.51592568,5.4
890,81259,2.67808746,0.41455642,5.9
891,81263,2.67867876,0.44716606,6.0
892,81484,2.79378759,0.46405949,5.5
893,81489,2.79558245,0.40929193,5.0
894,81582,2.84885434,0.43662708,4.5
895,81636,2.87832109,0.35689157,4.4
896,81691,2.9065768,0.43510191,5.6
897,81726,2.9297595,0.36299295,2.6
898,81735,2.93454112,0.40785426,4.9
899,81892,3.02670949,0.48969876,5.8
900,81940,3.04641309,0.37752674,5.4
901,81997,3.07792167,0.35773786,4.5
902,82122,-3.13409756,0.37939269,5.8
903,82165,-3.10567996,0.48100692,5.8
904,82177,-3.10093782,0.45638232,5.8
905,82181,-3.0996481,0.36338225,5.7
906,82210,-3.0813177,0.42277508,5.1
907,82218,-3.07617582,0.50988669,5.7
908,82249,-3.06385474,0.46946666,5.7
909,82270,-3.05577394,0.43722384,6.0
910,82290,-3.04646319,0.46034242,5.1
911,82309,-3.03729803,0.48075123,5.1
912,82312,-3.03491885,0.49822397,4.6
913,82329,-3.02633089,0.45709058,5.4
914,82332,-3.02400189,0.42560072,5.5
915,82335,-3.02286881,0.36953405,5.7
916,82389,-3.00039296,0.39975521,4.8
917,82420,-2.98174376,0.37240531,5.5
918,82514,-2.93714572,0.4856255,5.8
919,82549,-2.91978493,0.37553178,5.1
920,82650,-2.86258948,0.39939945,5.9
921,82658,-2.85893549,0.48681747,4.9
922,82705,-2.83816396,0.49098061,4.3
923,82824,-2.78062918,0.42087597,5.8
924,82904,-2.72868331,0.43402358,5.9
925,82941,-2.71274089,0.35269458,5.6
926,82945,-2.71105083,0.39703526,5.8
927,82992,-2.68606193,0.4529542,5.9
928,83014,-2.67319761,0.3754481,5.1
929,83054,-2.65768374,0.50428598,5.8
930,83083,-2.64292488,0.48409364,5.2
931,83102,-2.63411664,0.38291438,5.4
932,83202,-2.58257344,0.44205234,4.8
933,83393,-2.48655727,0.46944979,5.9
934,83394,-2.48592299,0.39233697,6.0
935,83415,-2.47617562,0.52292581,4.5
936,83439,-2.46533094,0.47041186,5.9
937,83487,-2.43812002,0.46669144,4.9
938,83550,-2.40934121,0.50303788,5.7
939,83552,-2.40844106,0.42092615,5.8
940,83623,-2.35655874,0.43990631,4.9
941,83644,-2.34615201,0.47371024,4.7
942,83681,-2.32898393,0.46236899,5.7
943,83684,-2.32821642,0.44154934,5.9
944,83728,-2.30211699,0.51223402,5.3
945,83754,-2.28566224,0.36223392,5.7
946,83767,-2.27734015,0.5200463,5.6
947,83830,-2.24377026,0.51098034,3.7
948,83892,-2.21408512,0.46917723,2.3
949,83957,-2.17886437,0.46168986,3.9
950,84018,-2.14895736,0.45762955,4.7
951,84036,-2.14209872,0.36873547,4.9
952,84069,-2.12768194,0.35703095,5.8
953,84097,-2.1139627,0.47161429,4.2
954,84151,-2.09684488,0.52342143,4.9
955,84154,-2.09378373,0.40041227,4.8
956,84280,-2.03007477,0.51090558,5.7
957,84415,-1.97053352,0.35931554,5.3
958,84542,-1.92168909,0.47144766,5.9
959,84640,-1.88191965,0.52169021,5.9
960,84650,-1.87762629,0.43178093,5.2
961,84686,-1.86417351,0.36717684,5.5
962,84757,-1.83758887,0.3962691,5.7
963,84834,-1.81434248,0.38659809,5.7
964,84950,-1.77597759,0.43453259,3.2
965,85000,-1.75909342,0.50394676,5.8
966,85015,-1.7535147,0.446579,5.3
967,85020,-1.75038358,0.42844318,5.1
968,85061,-1.73653439,0.40151993,5.7
969,85094,-1.72500249,0.35119864,5.4
970,85162,-1.70729947,0.45635265,4.5
971,85181,-1.70230513,0.49641445,5.6
972,85231,-1.68487526,0.36698713,5.8
973,85263,-1.67788681,0.42478444,5.7
974,85359,-1.65236653,0.42495606,5.7
975,85396,-1.63842797,0.48430657,3.5
976,85436,-1.62843676,0.44747052,5.3
977,85463,-1.62123168,0.51198123,5.6
978,85544,-1.59959105,0.4547753,5.5
979,85551,-1.59809108,0.3921846,5.7
980,85646,-1.57351968,0.37689008,5.2
981,85724,-1.55367406,0.38768747,5.3
982,85749,-1.54640404,0.50185871,3.8
983,85769,-1.54145981,0.34969485,5.2
984,85920,-1.49610089,0.42627718,5.5
985,85940,-1.49146413,0.382904,5.0
986,85955,-1.48779043,0.52070114,5.5
987,85974,-1.48327671,0.40593697,5.7
988,86042,-1.46586073,0.52008936,5.7
989,86405,-1.3809546,0.35774266,4.3
990,86417,-1.37855594,0.46438635,4.9
991,86520,-1.35203355,0.37286482,5.3
992,86566,-1.3411288,0.39410431,4.6
993,86706,-1.31224215,0.45761069,5.5
994,86816,-1.28912789,0.42188045,5.7
995,86818,-1.28873716,0.49827022,5.5
996,87035,-1.24088692,0.40027764,5.4
997,87135,-1.21824679,0.45666952,4.9
998,87158,-1.21233485,0.51526226,4.9
999,87301,-1.18360215,0.48623268,5.4
1000,87384,-1.16561537,0.51228701,5.4
1001,87812,-1.09556941,0.39237906,4.9
1002,88070,-1.05138611,0.48196026,4.7
1003,88211,-1.02651569,0.40961399,5.1
1004,88390,-0.99402544,0.49815517,5.2
1005,88415,-0.98898005,0.40761806,5.4
1006,88450,-0.98330199,0.42788424,5.5
1007,88579,-0.96034255,0.4238616,5.4
1008,88663,-0.94481915,0.37080509,5.8
1009,88902,-0.89473089,0.45879354,5.5
1010,88944,-0.8885818,0.41782397,5.0
1011,88958,-0.88595486,0.37768964,5.9
1012,89083,-0.86084256,0.43791567,5.1
1013,89215,-0.83188551,0.48977696,5.4
1014,89227,-0.82909356,0.46964764,4.8
1015,89331,-0.80269669,0.38626909,5.6
1016,89639,-0.7033218,0.41267161,5.8
1017,89684,-0.68790225,0.45306159,5.7
1018,89719,-0.67430002,0.47804573,5.4
1019,89751,-0.66461708,0.40873526,4.8
1020,89870,-0.62532186,0.34974474,5.8
1021,89939,-0.60255703,0.49770008,4.7
1022,89948,-0.60048692,0.44356559,4.3
1023,89971,-0.59441666,0.39649551,5.5
1024,90039,-0.57757336,0.52256263,5.0
1025,90064,-0.56608255,0.49844296,5.6
1026,90074,-0.56380795,0.44835991,5.0
1027,90213,-0.5109711,0.46128756,5.9
1028,90216,-0.5091609,0.50126554,5.6
1029,90251,-0.49965664,0.37452657,5.7
1030,90439,-0.44065149,0.490055,4.9
1031,90716,-0.35166006,0.50695086,4.9
1032,90774,-0.33109091,0.40669764,4.1
1033,90815,-0.31596342,0.4247633,3.7
1034,90895,-0.28359003,0.35779735,5.6
1035,90980,-0.25592563,0.48539764,2.6
1036,91018,-0.24141234,0.43978923,5.0
1037,91021,-0.23994241,0.36414734,5.9
1038,91185,-0.18256834,0.40956682,4.6
1039,91252,-0.16196662,0.40367139,4.6
1040,91277,-0.15191251,0.43445308,5.9
1041,91339,-0.12670944,0.38785841,5.5
1042,91456,-0.08084939,0.5076199,5.0
1043,91521,-0.05619617,0.49853658,5.9
1044,91610,-0.0209166,0.43395052,4.8
1045,91668,-0.00194988,0.46805329,5.9
1046,91700,0.01365458,0.22895515,5.7
1047,91733,0.02817311,0.31300997,5.7
1048,91749,0.03257017,0.18967434,5.5
1049,91780,0.0465019,0.26015379,2.9
1050,91791,0.05240802,0.34782284,4.9
1051,91909,0.11099349,0.30746433,5.3
1052,91994,0.14913628,0.26104545,5.9
1053,92071,0.19167505,0.26534682,5.6
1054,92079,0.19378515,0.20423019,5.7
1055,92098,0.20222491,0.29096452,5.2
1056,92144,0.22660956,0.33017455,5.8
1057,92229,0.2724696,0.25617405,5.6
1058,92282,0.29296043,0.33845973,5.6
1059,92325,0.31183282,0.27697333,5.9
1060,92443,0.36646912,0.33129753,5.6
1061,92483,0.38747743,0.26334783,3.7
1062,92530,0.40667103,0.29981901,5.9
1063,92535,0.41208882,0.20745958,5.6
1064,92636,0.46017781,0.29159841,5.7
1065,92658,0.47214946,0.18843622,5.9
1066,92679,0.48337295,0.33251484,4.8
1067,92720,0.50009698,0.30672954,5.2
1068,92821,0.55784825,0.33624544,5.9
1069,92840,0.56864064,0.26261038,6.0
1070,92876,0.59052685,0.34332188,5.7
1071,92931,0.62017207,0.18125685,5.5
1072,93021,0.67151747,0.2134879,5.7
1073,93061,0.69613098,0.34556879,5.7
1074,93081,0.70593755,0.26356673,5.8
1075,93082,0.7078649,0.21356765,5.2
1076,93143,0.73621298,0.2596568,5.5
1077,93188,0.75482568,0.3164328,5.9
1078,93275,0.801304,0.22681712,5.8
1079,93327,0.8236416,0.34101901,4.5
1080,93462,0.90613619,0.1948887,5.1
1081,93468,0.90804406,0.22282182,4.3
1082,93556,0.95743091,0.34106633,5.5
1083,93610,0.98403999,0.1918287,5.0
1084,93718,1.03806207,0.21555849,4.0
1085,93720,1.0381553,0.31510994,5.8
1086,93784,1.07446316,0.33996667,5.7
1087,93875,1.12471635,0.26140116,5.3
1088,93922,1.14577812,0.31093622,4.2
1089,93978,1.16851619,0.23766624,5.5
1090,94006,1.18249257,0.25727826,4.8
1091,94025,1.19076907,0.17557654,4.4
1092,94062,1.20981672,0.21120409,5.4
1093,94094,1.2289568,0.19293873,5.4
1094,94163,1.25858268,0.32736268,5.1
1095,94175,1.26405894,0.24729527,5.2
1096,94196,1.27411255,0.19802404,5.1
1097,94200,1.27470414,0.17580571,4.7
1098,94217,1.28088428,0.23452203,4.3
1099,94289,1.31645422,0.26766651,4.6
1100,94331,1.32859604,0.32427718,5.0
1101,94376,1.34747454,0.27900121,5.4
1102,94699,1.45804225,0.29690164,5.4
1103,94758,1.47656492,0.28815042,4.9
1104,94857,1.50324904,0.30913538,5.5
1105,94887,1.51293184,0.22055944,4.9
1106,95165,1.57295414,0.34371225,5.2
1107,95258,1.59137296,0.25789334,4.4
1108,95446,1.62548891,0.28205083,5.3
1109,95456,1.62725664,0.2193619,5.4
1110,95658,1.66947499,0.25745619,4.7
1111,95829,1.70502321,0.24775535,5.6
1112,95911,1.7227415,0.28699709,1.9
1113,96014,1.74311996,0.30885235,5.1
1114,96050,1.75042693,0.23178157,4.6
1115,96264,1.79691945,0.23113357,4.7
1116,96428,1.83636403,0.19244994,5.3
1117,96534,1.85659377,0.27946677,5.6
1118,96637,1.87841236,0.28353717,5.3
1119,96671,1.88389131,0.21299063,5.8
1120,96745,1.89900535,0.29028762,3.6
1121,96870,1.9294284,0.20540896,5.3
1122,96951,1.95046515,0.21138681,4.9
1123,96984,1.95880317,0.30009152,5.6
1124,97015,1.96679031,0.27813174,5.1
1125,97119,1.99225066,0.310495,5.2
1126,97156,2.00379129,0.25005361,5.8
1127,97220,2.02122466,0.32521758,5.0
1128,97223,2.02248049,0.19009481,5.3
1129,97541,2.10439009,0.23146726,5.1
1130,97818,2.19897495,0.2237692,5.8
1131,97880,2.21982632,0.31878095,5.6
1132,98068,2.27090091,0.22447523,5.7
1133,98086,2.27698179,0.32008286,4.2
1134,98088,2.27782071,0.17914069,5.6
1135,98116,2.28722789,0.21458285,5.7
1136,98229,2.32376323,0.30408547,5.9
1137,98234,2.3265122,0.20626888,5.7
1138,98249,2.33348835,0.27531866,5.6
1139,98377,2.37818666,0.18972762,5.1
1140,98455,2.41061575,0.26441806,5.6
1141,98626,2.48383166,0.20110096,5.1
1142,98672,2.50579845,0.29082354,5.9
1143,98708,2.5241103,0.17664012,3.8
1144,98732,2.53513707,0.24873395,5.6
1145,98754,2.54685659,0.21015956,5.9
1146,98875,2.59851071,0.22138013,5.2
1147,98954,2.63810393,0.29683285,3.6
1148,98963,2.64091085,0.17878159,4.6
1149,98966,2.64291187,0.2131461,1.3
1150,99033,2.6790663,0.24396872,5.7
1151,99064,2.69224375,0.34427206,5.0
1152,99135,2.72711885,0.17484747,5.9
1153,99171,2.74683773,0.25123084,5.7
1154,99280,2.80874732,0.33432941,5.6
1155,99281,2.80899661,0.25236021,5.6
1156,99304,2.82145543,0.18867499,5.3
1157,99511,2.93048534,0.27407186,3.4
1158,99524,2.93760781,0.23702672,5.5
1159,99597,2.97748437,0.20429486,6.0
1160,99600,2.9801505,0.29202161,5.6
1161,99628,2.99801373,0.27383644,6.0
1162,99636,3.00142592,0.32611947,5.7
1163,99672,3.01988525,0.29798869,6.0
1164,99799,3.08082357,0.2541564,5.9
1165,99811,3.0834103,0.2883552,6.0
1166,99868,3.11150639,0.27794407,5.5
1167,99996,-3.09409548,0.18396367,5.8
1168,100011,-3.08284378,0.26489444,5.1
1169,100052,-3.06221798,0.31536291,4.9
1170,100159,-2.99925334,0.32553964,5.2
1171,100175,-2.99120977,0.30307235,5.8
1172,100210,-2.96988279,0.18344942,5.0
1173,100251,-2.94896014,0.29409239,5.3
1174,100259,-2.94650941,0.2134734,6.0
1175,100282,-2.93914376,0.25124315,5.6
1176,100383,-2.8811597,0.19595636,3.0
1177,100435,-2.85055318,0.17957048,6.0
1178,100442,-2.84682683,0.31055346,4.5
1179,100459,-2.83590085,0.20632662,5.8
1180,100496,-2.81527571,0.24326952,5.5
1181,100581,-2.76641951,0.24513523,5.2
1182,100591,-2.763126,0.19332765,5.8
1183,100653,-2.71787208,0.19197778,5.5
1184,100705,-2.68394484,0.30901486,4.5
1185,100724,-2.67443592,0.28004128,4.3
1186,100750,-2.6580275,0.31727482,5.7
1187,100924,-2.56703222,0.23026303,5.5
1188,100933,-2.56390161,0.18038545,5.4
1189,100948,-2.5581413,0.33412278,5.8
1190,100955,-2.55218544,0.27041845,6.0
1191,100974,-2.54447333,0.23097818,5.3
1192,100979,-2.54213437,0.28859106,5.0
1193,101024,-2.51271219,0.33947987,5.4
1194,101120,-2.46132206,0.32314267,6.0
1195,101136,-2.45081896,0.23994874,6.0
1196,101138,-2.45052429,0.29026901,5.8
1197,101151,-2.44642299,0.20725853,5.6
1198,101183,-2.43078047,0.29976132,4.7
1199,101275,-2.3949213,0.33777561,6.0
1200,101292,-2.38299285,0.255644,5.8
1201,101298,-2.37861534,0.28952399,5.8
1202,101378,-2.33418021,0.32522247,6.0
1203,101428,-2.31345937,0.33445934,6.0
1204,101544,-2.2537934,0.27231815,5.5
1205,101639,-2.2074576,0.1776066,5.4
1206,101641,-2.20704933,0.28419783,5.9
1207,101681,-2.18463022,0.34610175,4.5
1208,101682,-2.18412676,0.22700799,5.3
1209,101685,-2.18314676,0.32501686,5.8
1210,101711,-2.17106363,0.30403965,5.9
1211,101724,-2.16474132,0.271871,3.7
1212,101738,-2.16000195,0.24902726,5.7
1213,101751,-2.15335697,0.31930396,4.3
1214,101770,-2.14506454,0.26675753,5.6
1215,101825,-2.11996016,0.276173,3.9
1216,101833,-2.11650158,0.25405876,5.7
1217,101878,-2.09880415,0.31337818,5.3
1218,101938,-2.07154852,0.17495554,5.6
1219,101993,-2.05419551,0.29310706,5.9
1220,102039,-2.03653911,0.33044581,5.9
1221,102106,-2.00838404,0.33631195,3.8
1222,102152,-1.99357593,0.24691192,4.5
1223,102233,-1.96234901,0.20235381,4.9
1224,102364,-1.90629638,0.27639533,5.8
1225,102457,-1.86907374,0.17883051,4.3
1226,102475,-1.86239575,0.32309235,5.6
1227,102645,-1.78850593,0.18577818,5.6
1228,102680,-1.77861602,0.2521211,5.4
1229,102724,-1.76163331,0.19054254,5.3
1230,102804,-1.7353656,0.2852857,5.7
1231,102911,-1.69643552,0.33670029,5.6
1232,102916,-1.69551268,0.28538834,5.7
1233,102931,-1.69030076,0.21982383,2.1
1234,103032,-1.6592323,0.27879686,5.6
1235,103105,-1.63657319,0.30916995,5.6
1236,103284,-1.58026669,0.29238304,4.7
1237,103654,-1.48088489,0.31067045,5.5
1238,103799,-1.44492114,0.29482999,5.7
1239,103878,-1.42677335,0.31698723,5.7
1240,104092,-1.37526854,0.31633142,4.4
1241,104271,-1.33563436,0.31488178,5.7
1242,104317,-1.32055108,0.26178198,4.2
1243,104460,-1.29542351,0.24064144,3.0
1244,104487,-1.28883024,0.19186162,5.1
1245,104806,-1.21045157,0.20657654,5.2
1246,104989,-1.16769457,0.34318206,4.9
1247,105132,-1.13969061,0.30296952,4.5
1248,105167,-1.13353563,0.20433476,5.3
1249,105222,-1.11752653,0.18308688,2.8
1250,105297,-1.10498139,0.33188182,5.0
1251,105337,-1.09680438,0.17958066,5.2
1252,105435,-1.0744742,0.28799867,5.5
1253,105437,-1.07395118,0.19704224,5.3
1254,105499,-1.06232823,0.33781076,3.7
1255,105521,-1.05681445,0.30331413,5.6
1256,105614,-1.0419132,0.27732763,5.5
1257,105658,-1.03437316,0.3463874,5.3
1258,105877,-0.99500159,0.26256714,5.0
1259,105973,-0.97014359,0.23369391,6.0
1260,106171,-0.92544134,0.18722704,5.9
1261,106247,-0.90938395,0.224358,5.2
1262,106273,-0.90333893,0.25308355,4.7
1263,106321,-0.89262282,0.19551203,5.4
1264,106346,-0.88679248,0.27334285,5.9
1265,106424,-0.8677622,0.25995075,4.5
1266,106457,-0.85879172,0.31254212,5.6
1267,106474,-0.85379521,0.27825741,5.2
1268,106535,-0.8410487,0.21567247,6.0
1269,106664,-0.81488207,0.23613752,5.4
1270,106665,-0.81482382,0.21600597,5.5
1271,106711,-0.80275123,0.1857951,5.6
1272,106746,-0.79336245,0.33395527,6.0
1273,107072,-0.69912457,0.34190404,4.3
1274,107194,-0.65999334,0.20798856,5.9
1275,107339,-0.61040366,0.18492966,6.0
1276,107364,-0.60151797,0.2987961,4.5
1277,107424,-0.57698948,0.29762067,5.3
1278,107473,-0.56169974,0.33914908,5.8
1279,107527,-0.54759835,0.20661649,5.6
1280,107586,-0.52948212,0.22479201,5.7
1281,107624,-0.51983555,0.19450284,5.8
1282,107674,-0.50137622,0.33563045,5.8
1283,107711,-0.48795042,0.19859626,5.9
