,Star ID,RA,DE,Magnitude
651,72190,-0.46344491,0.65448422,4.2
652,72405,-0.40256273,0.56402346,5.5
653,72574,-0.36209967,0.67700565,4.9
654,72626,-0.35241011,0.69750057,5.2
655,72850,-0.29056437,0.62979173,5.6
656,73204,-0.1768505,0.55044616,5.4
657,73240,-0.16408596,0.56042459,5.5
658,73310,-0.13602776,0.68000515,5.3
659,73340,-0.12449782,0.54191116,5.2
660,73344,-0.12147833,0.57980812,5.7
661,73345,-0.12141913,0.69744477,5.5
662,73764,0.02529571,0.50290751,2.1
663,74040,0.11989394,0.51445747,5.3
664,74083,0.13074626,0.3494011,5.5
665,74163,0.156674,0.50685389,4.5
666,74181,0.16270367,0.36938783,5.6
667,74266,0.1949655,0.41880121,4.3
668,74358,0.22813462,0.40767449,5.6
669,74387,0.23793835,0.40401216,4.6
670,74481,0.27487278,0.37011462,5.5
671,74505,0.28477527,0.35733575,5.6
672,74543,0.30002472,0.36249354,4.9
673,74545,0.30063107,0.52053994,4.7
674,74570,0.30991645,0.42445283,4.6
675,74636,0.33471801,0.47127182,4.7
676,74882,0.43535894,0.34952322,5.3
677,74995,0.48094294,0.51201241,3.6
678,75011,0.48813515,0.3589177,2.7
679,75050,0.50237682,0.40758892,4.8
680,75145,0.54001127,0.39114462,5.1
681,75150,0.5425732,0.405387,2.2
682,75170,0.5522645,0.44862476,5.1
683,75203,0.56721426,0.36611825,5.4
684,75275,0.59360997,0.49589822,5.3
685,75381,0.63367473,0.51395215,5.4
686,75494,0.68055261,0.37954551,5.4
687,75509,0.68833932,0.46857606,5.4
688,75531,0.70036071,0.47988938,4.6
689,75577,0.71961875,0.50685651,4.6
690,75595,0.72882304,0.47221119,3.7
691,75672,0.76945932,0.36899126,4.6
692,75722,0.79633192,0.43741447,5.4
693,75809,0.83785447,0.36408504,5.0
694,75870,0.86091733,0.50385314,4.7
695,75885,0.8653997,0.36596442,5.2
696,75898,0.87210256,0.35891848,5.3
697,76130,0.96822541,0.41814123,3.8
698,76139,0.96964473,0.42432304,4.4
699,76154,0.97234882,0.42259759,4.0
700,76171,0.97456241,0.4152865,4.3
701,76198,0.97959689,0.41804306,3.0
702,76227,0.98691316,0.41717083,3.8
703,76429,1.05476537,0.38304649,4.5
704,76531,1.10970907,0.35704443,4.8
705,76557,1.12256931,0.47530353,5.1
706,76600,1.14486931,0.38713313,4.4
707,76607,1.14891244,0.39622247,4.4
708,76720,1.21841458,0.39903075,4.3
709,76919,1.30944949,0.37560087,4.7
710,77096,1.37998632,0.384786,5.1
711,77167,1.40991406,0.49859083,1.8
712,77183,1.41646196,0.38215841,4.8
713,77335,1.46020522,0.36850688,3.0
714,77359,1.46885238,0.45153311,5.0
715,77591,1.50947303,0.42852313,5.0
716,77674,1.52796189,0.48175199,4.5
717,77704,1.53335874,0.35375574,4.6
718,77774,1.54850143,0.45290611,4.9
719,77910,1.57493828,0.35153336,4.7
720,77914,1.57550683,0.4061018,4.3
721,78134,1.62253865,0.39310322,3.7
722,78142,1.62399113,0.51519327,4.5
723,78296,1.65777889,0.39341651,3.2
724,78422,1.68421561,0.35335189,4.1
725,78523,1.71064993,0.48979422,5.0
726,78570,1.72444014,0.50665236,5.5
727,78681,1.74906448,0.43951715,3.2
728,78804,1.7826532,0.38086546,5.2
729,78998,1.82983425,0.42391483,5.2
730,79030,1.83758641,0.36033025,3.9
731,79293,1.90737326,0.38530121,3.5
732,79327,1.91549006,0.35848471,5.2
733,79351,1.92173114,0.43892296,5.1
734,79373,1.93130682,0.48693314,3.9
735,79402,1.94068643,0.37610309,5.3
736,79426,1.94703303,0.49258423,5.0
737,79433,1.94911456,0.48905973,5.1
738,79532,1.97590202,0.47138914,4.2
739,79637,2.00795637,0.50625481,4.3
740,79649,2.01178446,0.4521275,5.4
741,79652,2.01337235,0.42794736,3.7
742,79665,2.01698372,0.49128648,1.2
743,79773,2.0526784,0.46943869,5.0
744,79798,2.06275404,0.34937245,5.4
745,79895,2.0963586,0.4875778,5.0
746,79958,2.1154421,0.3792327,5.4
747,80015,2.1382569,0.5202475,5.6
748,80103,2.16870301,0.47789088,5.2
749,80228,2.21898776,0.4232629,5.7
750,80242,2.22450635,0.35975464,5.5
751,80377,2.27065169,0.37785806,4.7
752,80415,2.28496427,0.50517193,4.2
753,80510,2.32421156,0.49078038,5.3
754,80594,2.3553998,0.43024044,5.5
755,80649,2.37802572,0.52109394,5.4
756,80665,2.38450046,0.38831612,5.2
757,80806,2.45108056,0.46074423,4.6
758,80884,2.48216713,0.40473318,4.5
759,81003,2.54388983,0.41897414,3.1
760,81053,2.57021085,0.42992414,5.3
761,81063,2.57402861,0.45803296,4.1
762,81153,2.6181279,0.38730912,5.6
763,81257,2.67648045,0.51592568,5.4
764,81264,2.6786992,0.41307066,3.6
765,81297,2.69312449,0.35072808,2.6
766,81298,2.69314492,0.35071271,3.8
767,81484,2.79378759,0.46405949,5.5
768,81489,2.79558245,0.40929193,5.0
769,81582,2.84885434,0.43662708,4.5
770,81636,2.87832109,0.35689157,4.4
771,81691,2.9065768,0.43510191,5.6
772,81726,2.9297595,0.36299295,2.6
773,81735,2.93454112,0.40785426,4.9
774,81940,3.04641309,0.37752674,5.4
775,81997,3.07792167,0.35773786,4.5
776,82181,-3.0996481,0.36338225,5.7
777,82210,-3.0813177,0.42277508,5.1
778,82218,-3.07617582,0.50988669,5.7
779,82249,-3.06385474,0.46946666,5.7
780,82272,-3.05435418,0.45593968,4.8
781,82290,-3.04646319,0.46034242,5.1
782,82309,-3.03729803,0.48075123,5.1
783,82312,-3.03491885,0.49822397,4.6
784,82313,-3.03473406,0.47302607,5.0
785,82329,-3.02633089,0.45709058,5.4
786,82332,-3.02400189,0.42560072,5.5
787,82335,-3.02286881,0.36953405,5.7
788,82345,-3.01717758,0.43359787,5.4
789,82389,-3.00039296,0.39975521,4.8
790,82420,-2.98174376,0.37240531,5.5
791,82536,-2.92663629,0.48541844,5.1
792,82549,-2.91978493,0.37553178,5.1
793,82658,-2.85893549,0.48681747,4.9
794,82705,-2.83816396,0.49098061,4.3
795,82941,-2.71274089,0.35269458,5.6
796,83014,-2.67319761,0.3754481,5.1
797,83083,-2.64292488,0.48409364,5.2
798,83102,-2.63411664,0.38291438,5.4
799,83202,-2.58257344,0.44205234,4.8
800,83415,-2.47617562,0.52292581,4.5
801,83487,-2.43812002,0.46669144,4.9
802,83499,-2.43123368,0.47619689,2.7
803,83550,-2.40934121,0.50303788,5.7
804,83623,-2.35655874,0.43990631,4.9
805,83644,-2.34615201,0.47371024,4.7
806,83670,-2.33392707,0.43742935,5.0
807,83728,-2.30211699,0.51223402,5.3
808,83754,-2.28566224,0.36223392,5.7
809,83830,-2.24377026,0.51098034,3.7
810,83892,-2.21408512,0.46917723,2.3
811,83957,-2.17886437,0.46168986,3.9
812,84018,-2.14895736,0.45762955,4.7
813,84036,-2.14209872,0.36873547,4.9
814,84097,-2.1139627,0.47161429,4.2
815,84151,-2.09684488,0.52342143,4.9
816,84154,-2.09378373,0.40041227,4.8
817,84410,-1.97192352,0.37694341,2.8
818,84415,-1.97053352,0.35931554,5.3
819,84650,-1.87762629,0.43178093,5.2
820,84686,-1.86417351,0.36717684,5.5
821,84950,-1.77597759,0.43453259,3.2
822,85015,-1.7535147,0.446579,5.3
823,85020,-1.75038358,0.42844318,5.1
824,85094,-1.72500249,0.35119864,5.4
825,85162,-1.70729947,0.45635265,4.5
826,85396,-1.63842797,0.48430657,3.5
827,85436,-1.62843676,0.44747052,5.3
828,85589,-1.58903428,0.51054439,3.8
829,85646,-1.57351968,0.37689008,5.2
830,85647,-1.57348339,0.37689648,5.1
831,85671,-1.56972622,0.36358878,5.1
832,85724,-1.55367406,0.38768747,5.3
833,85749,-1.54640404,0.50185871,3.8
834,85768,-1.5419176,0.36311992,4.3
835,85769,-1.54145981,0.34969485,5.2
836,85940,-1.49146413,0.382904,5.0
837,85956,-1.48760971,0.50343984,5.0
838,86002,-1.4766982,0.37953329,3.9
839,86405,-1.3809546,0.35774266,4.3
840,86417,-1.37855594,0.46438635,4.9
841,86520,-1.35203355,0.37286482,5.3
842,86566,-1.3411288,0.39410431,4.6
843,87009,-1.24762149,0.37177031,4.6
844,87135,-1.21824679,0.45666952,4.9
845,87158,-1.21233485,0.51526226,4.9
846,87260,-1.19283,0.42869601,4.6
847,87300,-1.18375341,0.48613451,3.2
848,87812,-1.09556941,0.39237906,4.9
849,87882,-1.08500646,0.4179714,4.5
850,88070,-1.05138611,0.48196026,4.7
851,88211,-1.02651569,0.40961399,5.1
852,88390,-0.99402544,0.49815517,5.2
853,88409,-0.98984414,0.44397904,4.8
854,88427,-0.98744147,0.48275424,4.7
855,88943,-0.8888636,0.36694903,4.8
856,88944,-0.8885818,0.41782397,5.0
857,89083,-0.86084256,0.43791567,5.1
858,89215,-0.83188551,0.48977696,5.4
859,89227,-0.82909356,0.46964764,4.8
860,89271,-0.81844029,0.48636189,5.2
861,89331,-0.80269669,0.38626909,5.6
862,89677,-0.69060191,0.41989946,5.7
863,89684,-0.68790225,0.45306159,5.7
864,89719,-0.67430002,0.47804573,5.4
865,89751,-0.66461708,0.40873526,4.8
866,89939,-0.60255703,0.49770008,4.7
867,89948,-0.60048692,0.44356559,4.3
868,89971,-0.59441666,0.39649551,5.5
869,90039,-0.57757336,0.52256263,5.0
870,90064,-0.56608255,0.49844296,5.6
871,90074,-0.56380795,0.44835991,5.0
872,90216,-0.5091609,0.50126554,5.6
873,90237,-0.5031758,0.43808108,4.0
874,90251,-0.49965664,0.37452657,5.7
875,90439,-0.44065149,0.490055,4.9
876,90716,-0.35166006,0.50695086,4.9
877,90733,-0.34621048,0.52288814,3.1
878,90774,-0.33109091,0.40669764,4.1
879,90815,-0.31596342,0.4247633,3.7
880,90895,-0.28359003,0.35779735,5.6
881,90980,-0.25592563,0.48539764,2.6
882,91018,-0.24141234,0.43978923,5.0
883,91185,-0.18256834,0.40956682,4.6
884,91252,-0.16196662,0.40367139,4.6
885,91339,-0.12670944,0.38785841,5.5
886,91456,-0.08084939,0.5076199,5.0
887,91610,-0.0209166,0.43395052,4.8
888,91700,0.01365458,0.22895515,5.7
889,91733,0.02817311,0.31300997,5.7
890,91749,0.03257017,0.18967434,5.5
891,91780,0.0465019,0.26015379,2.9
892,91791,0.05240802,0.34782284,4.9
893,91909,0.11099349,0.30746433,5.3
894,92071,0.19167505,0.26534682,5.6
895,92079,0.19378515,0.20423019,5.7
896,92098,0.20222491,0.29096452,5.2
897,92229,0.2724696,0.25617405,5.6
898,92282,0.29296043,0.33845973,5.6
899,92435,0.36457354,0.33008903,5.3
900,92443,0.36646912,0.33129753,5.6
901,92483,0.38747743,0.26334783,3.7
902,92535,0.41208882,0.20745958,5.6
903,92636,0.46017781,0.29159841,5.7
904,92679,0.48337295,0.33251484,4.8
905,92680,0.48337418,0.3324749,4.8
906,92720,0.50009698,0.30672954,5.2
907,92931,0.62017207,0.18125685,5.5
908,93082,0.7078649,0.21356765,5.2
909,93126,0.72647913,0.30120049,5.3
910,93143,0.73621298,0.2596568,5.5
911,93194,0.75750774,0.31110504,5.6
912,93327,0.8236416,0.34101901,4.5
913,93462,0.90613619,0.1948887,5.1
914,93468,0.90804406,0.22282182,4.3
915,93610,0.98403999,0.1918287,5.0
916,93718,1.03806207,0.21555849,4.0
917,93867,1.1211305,0.27067448,3.9
918,93896,1.13467084,0.30415664,3.9
919,93906,1.13974211,0.30246163,4.8
920,93922,1.14577812,0.31093622,4.2
921,93931,1.14970692,0.27063783,4.6
922,93953,1.15930478,0.33285543,3.6
923,93954,1.1593991,0.2766839,4.0
924,93956,1.15978729,0.27509201,3.6
925,93959,1.16078366,0.22581812,5.1
926,93974,1.16804066,0.28076826,4.8
927,94006,1.18249257,0.25727826,4.8
928,94025,1.19076907,0.17557654,4.4
929,94026,1.19139783,0.28641585,1.1
930,94043,1.20148161,0.21663322,4.3
931,94163,1.25858268,0.32736268,5.1
932,94200,1.27470414,0.17580571,4.7
933,94217,1.28088428,0.23452203,4.3
934,94289,1.31645422,0.26766651,4.6
935,94331,1.32859604,0.32427718,5.0
936,94358,1.33881909,0.27113894,4.9
937,94627,1.43675214,0.32391367,4.7
938,94758,1.47656492,0.28815042,4.9
939,94887,1.51293184,0.22055944,4.9
940,95258,1.59137296,0.25789334,4.4
941,95361,1.6104849,0.24821728,4.4
942,95364,1.61080997,0.28175844,4.9
943,95475,1.63028973,0.21446281,5.1
944,95658,1.66947499,0.25745619,4.7
945,95787,1.69740063,0.20212527,5.1
946,95911,1.7227415,0.28699709,1.9
947,96014,1.74311996,0.30885235,5.1
948,96050,1.75042693,0.23178157,4.6
949,96073,1.75616237,0.22604103,3.4
950,96264,1.79691945,0.23113357,4.7
951,96428,1.83636403,0.19244994,5.3
952,96745,1.89900535,0.29028762,3.6
953,96870,1.9294284,0.20540896,5.3
954,96951,1.95046515,0.21138681,4.9
955,97015,1.96679031,0.27813174,5.1
956,97119,1.99225066,0.310495,5.2
957,97220,2.02122466,0.32521758,5.0
958,97223,2.02248049,0.19009481,5.3
959,97541,2.10439009,0.23146726,5.1
960,97644,2.13517421,0.31066827,5.1
961,97880,2.21982632,0.31878095,5.6
962,98086,2.27698179,0.32008286,4.2
963,98088,2.27782071,0.17914069,5.6
964,98246,2.33203122,0.27079908,5.2
965,98249,2.33348835,0.27531866,5.6
966,98266,2.33766834,0.21035615,4.3
967,98377,2.37818666,0.18972762,5.1
968,98455,2.41061575,0.26441806,5.6
969,98626,2.48383166,0.20110096,5.1
970,98708,2.5241103,0.17664012,3.8
971,98732,2.53513707,0.24873395,5.6
972,98768,2.55197899,0.20353385,5.0
973,98875,2.59851071,0.22138013,5.2
974,98954,2.63810393,0.29683285,3.6
975,98963,2.64091085,0.17878159,4.6
976,98966,2.64291187,0.2131461,1.3
977,99033,2.6790663,0.24396872,5.7
978,99064,2.69224375,0.34427206,5.0
979,99280,2.80874732,0.33432941,5.6
980,99281,2.80899661,0.25236021,5.6
981,99304,2.82145543,0.18867499,5.3
982,99511,2.93048534,0.27407186,3.4
983,99524,2.93760781,0.23702672,5.5
984,99586,2.97281423,0.18858069,4.0
985,99600,2.9801505,0.29202161,5.6
986,99636,3.00142592,0.32611947,5.7
987,99808,3.0827318,0.25920951,2.2
988,99868,3.11150639,0.27794407,5.5
989,100011,-3.08284378,0.26489444,5.1
990,100052,-3.06221798,0.31536291,4.9
991,100159,-2.99925334,0.32553964,5.2
992,100160,-2.99925312,0.32554007,5.2
993,100210,-2.96988279,0.18344942,5.0
994,100251,-2.94896014,0.29409239,5.3
995,100282,-2.93914376,0.25124315,5.6
996,100356,-2.89527585,0.30854701,5.0
997,100383,-2.8811597,0.19595636,3.0
998,100442,-2.84682683,0.31055346,4.5
999,100496,-2.81527571,0.24326952,5.5
1000,100581,-2.76641951,0.24513523,5.2
1001,100653,-2.71787208,0.19197778,5.5
1002,100705,-2.68394484,0.30901486,4.5
1003,100724,-2.67443592,0.28004128,4.3
1004,100750,-2.6580275,0.31727482,5.7
1005,100765,-2.65157924,0.32546197,2.8
1006,100924,-2.56703222,0.23026303,5.5
1007,100933,-2.56390161,0.18038545,5.4
1008,100943,-2.55961625,0.3393257,0.2
1009,100974,-2.54447333,0.23097818,5.3
1010,100979,-2.54213437,0.28859106,5.0
1011,101024,-2.51271219,0.33947987,5.4
1012,101137,-2.45055244,0.29027846,4.9
1013,101144,-2.44887583,0.24333031,3.9
1014,101151,-2.44642299,0.20725853,5.6
1015,101183,-2.43078047,0.29976132,4.7
1016,101249,-2.40384313,0.33697945,4.6
1017,101544,-2.2537934,0.27231815,5.5
1018,101622,-2.21477678,0.18681161,5.2
1019,101623,-2.21477329,0.18683662,4.2
1020,101639,-2.2074576,0.1776066,5.4
1021,101681,-2.18463022,0.34610175,4.5
1022,101682,-2.18412676,0.22700799,5.3
1023,101724,-2.16474132,0.271871,3.7
1024,101751,-2.15335697,0.31930396,4.3
1025,101770,-2.14506454,0.26675753,5.6
1026,101825,-2.11996016,0.276173,3.9
1027,101878,-2.09880415,0.31337818,5.3
1028,101950,-2.0690159,0.29982725,5.3
1029,102106,-2.00838404,0.33631195,3.8
1030,102152,-1.99357593,0.24691192,4.5
1031,102233,-1.96234901,0.20235381,4.9
1032,102457,-1.86907374,0.17883051,4.3
1033,102552,-1.82894012,0.24718148,5.1
1034,102583,-1.81925544,0.22354313,4.9
1035,102679,-1.77863973,0.252129,3.5
1036,102680,-1.77861602,0.2521211,5.4
1037,102724,-1.76163331,0.19054254,5.3
1038,102756,-1.75358102,0.31602905,5.2
1039,102931,-1.69030076,0.21982383,2.1
1040,103032,-1.6592323,0.27879686,5.6
1041,103105,-1.63657319,0.30916995,5.6
1042,103284,-1.58026669,0.29238304,4.7
1043,103654,-1.48088489,0.31067045,5.5
1044,104092,-1.37526854,0.31633142,4.4
1045,104295,-1.32636572,0.3018083,5.4
1046,104307,-1.32299367,0.23656954,5.4
1047,104317,-1.32055108,0.26178198,4.2
1048,104460,-1.29542351,0.24064144,3.0
1049,104487,-1.28883024,0.19186162,5.1
1050,104690,-1.24150309,0.2007804,5.1
1051,104721,-1.23341756,0.21434379,5.4
1052,104806,-1.21045157,0.20657654,5.2
1053,104817,-1.2074131,0.34381643,5.3
1054,104989,-1.16769457,0.34318206,4.9
1055,105119,-1.14380064,0.31237132,4.4
1056,105132,-1.13969061,0.30296952,4.5
1057,105222,-1.11752653,0.18308688,2.8
1058,105258,-1.11196169,0.32130876,3.8
1059,105297,-1.10498139,0.33188182,5.0
1060,105337,-1.09680438,0.17958066,5.2
1061,105437,-1.07395118,0.19704224,5.3
1062,105499,-1.06232823,0.33781076,3.7
1063,105877,-0.99500159,0.26256714,5.0
1064,106229,-0.91270538,0.19429311,4.0
1065,106247,-0.90938395,0.224358,5.2
1066,106273,-0.90333893,0.25308355,4.7
1067,106315,-0.89359359,0.25167798,3.7
1068,106321,-0.89262282,0.19551203,5.4
1069,106356,-0.88438203,0.27461932,3.9
1070,106424,-0.8677622,0.25995075,4.5
1071,106474,-0.85379521,0.27825741,5.2
1072,106475,-0.85373972,0.27825794,4.5
1073,106476,-0.85373907,0.2782577,4.5
1074,106664,-0.81488207,0.23613752,5.4
1075,106665,-0.81482382,0.21600597,5.5
1076,106711,-0.80275123,0.1857951,5.6
1077,107072,-0.69912457,0.34190404,4.3
1078,107287,-0.63086852,0.33323116,5.3
1079,107364,-0.60151797,0.2987961,4.5
1080,107424,-0.57698948,0.29762067,5.3
1081,107444,-0.5706351,0.34193604,5.7
1082,107527,-0.54759835,0.20661649,5.6
1083,107586,-0.52948212,0.22479201,5.7
1084,107853,-0.44045463,0.20861353,4.9
1085,108102,-0.3535749,0.18447835,3.6
1086,108164,-0.33077028,0.20797169,4.3
1087,108230,-0.30292799,0.28929584,5.7
1088,108377,-0.25190475,0.26068,2.6
1089,108579,-0.17212458,0.21012959,5.3
1090,108637,-0.14563252,0.2178967,4.7
1091,108731,-0.10725796,0.31631528,5.4
1092,108788,-0.08366533,0.17547279,5.4
1093,108877,-0.04389298,0.32886556,5.2
1094,108878,-0.04334749,0.18621252,5.4
1095,109151,0.0786356,0.13810301,5.6
1096,109261,0.13008732,0.11658213,5.7
1097,109473,0.2010847,0.12764141,4.5
1098,109626,0.26330473,0.13301843,4.5
1099,109696,0.28706768,0.09399897,5.7
1100,109738,0.31030013,0.12760946,5.6
1101,109792,0.32819564,0.05849873,5.3
1102,109925,0.38206145,0.10274273,5.1
1103,110064,0.43120971,0.09137346,4.7
1104,110109,0.44832913,0.15545376,4.5
1105,110205,0.48417144,0.05133925,4.8
1106,110290,0.52122747,0.04403582,4.3
1107,110389,0.56159372,0.14550175,5.7
1108,110407,0.56874077,0.15032792,4.5
1109,110494,0.60815438,0.00293613,5.6
1110,110542,0.63484832,0.14376253,4.3
1111,110588,0.64975234,0.03571981,5.4
1112,110634,0.66866422,0.09383079,5.0
1113,110664,0.68467704,0.00198774,4.0
1114,110706,0.70121491,0.05281584,3.6
1115,110722,0.70788388,0.17286042,4.4
1116,110888,0.77244427,0.15200625,4.7
1117,110919,0.78392512,0.06797645,2.8
1118,111119,0.85842049,0.05564338,5.0
1119,111171,0.88190913,0.15453557,3.8
1120,111194,0.89210534,0.16684945,3.8
1121,111291,0.93513979,0.00426413,4.4
1122,111399,0.97308077,0.10288483,5.4
1123,111578,1.04934896,0.10213798,3.9
1124,111584,1.05195234,0.09248635,5.3
1125,111589,1.05394769,0.04699217,5.4
1126,111673,1.09614139,0.15949667,5.0
1127,111679,1.09898147,0.17255101,5.1
1128,111695,1.10311747,0.15304157,4.3
1129,111790,1.13941566,0.16312133,5.1
1130,111927,1.19837892,0.01568203,5.3
1131,112105,1.25281116,0.12000234,3.3
1132,112123,1.25613144,0.15386842,4.4
1133,112141,1.25899479,0.09636322,3.8
1134,112196,1.27253855,0.04119578,3.9
1135,112280,1.2913444,0.0286042,4.7
1136,112527,1.35557411,0.04892585,4.6
1137,112696,1.39714894,0.06104978,5.0
1138,112733,1.4056431,0.03145394,4.7
1139,112739,1.40694104,0.110061,1.7
1140,112848,1.4316373,0.10317669,4.3
1141,112913,1.44894465,0.16506291,4.5
1142,112920,1.45028957,0.17282808,3.7
1143,112957,1.45803461,0.16170868,4.4
1144,113000,1.46844812,0.0714644,4.5
1145,113219,1.52647734,0.0321927,5.0
1146,113270,1.53791208,0.12914428,0.6
1147,113388,1.56918693,0.16840798,4.2
1148,113809,1.66293881,0.08063266,4.5
1149,113904,1.67839959,0.00577374,5.3
1150,114033,1.70256564,0.1286519,4.5
1151,114257,1.7375792,0.17354885,4.7
1152,114409,1.76546513,0.14124688,5.0
1153,114427,1.76824914,0.04308273,4.7
1154,115118,1.88370601,0.05582731,5.6
1155,115424,1.93258221,0.16364731,5.1
1156,115455,1.93923221,0.14646168,3.1
1157,115476,1.94318662,0.12296494,5.3
1158,115477,1.94360208,0.15757511,4.6
1159,115580,1.9613179,0.03528935,5.3
1160,115755,1.99266547,0.09345661,0.5
1161,116042,2.04686362,0.03308946,5.1
1162,116181,2.07585761,0.04118075,5.4
1163,116259,2.0929302,0.04316636,4.5
1164,116568,2.15462947,0.16303184,3.8
1165,116751,2.19576216,0.13489422,5.2
1166,116964,2.24715462,0.10261373,4.2
1167,116987,2.25210532,0.06140398,4.5
1168,117049,2.27159665,0.06247144,4.3
1169,117111,2.28694529,0.1152519,3.5
1170,117145,2.29417095,0.10513219,4.4
1171,117263,2.3245671,0.1071111,3.3
1172,117419,2.37077417,0.09238474,5.4
1173,117526,2.40752303,0.04409201,3.8
1174,117716,2.46868518,0.16188903,5.5
1175,117750,2.48395638,0.17343754,5.3
1176,117806,2.50704556,0.12323566,5.1
1177,117820,2.51260872,0.08510226,4.8
1178,117900,2.54736798,0.03521473,5.7
1179,118043,2.60740076,0.14459937,4.9
1180,118354,2.74967621,0.16693211,3.9
1181,118375,2.75845951,0.12586932,5.2
1182,118379,2.75942381,0.15549638,5.7
1183,118609,2.87097231,0.0678297,5.0
1184,118614,2.87174462,0.11118499,5.1
1185,118647,2.8904325,0.13276186,4.7
1186,118667,2.89878572,0.03887377,5.7
1187,118730,2.92865885,0.0035389,5.4
1188,118763,2.94400568,0.03989352,5.4
1189,118803,2.96076855,0.11001906,4.1
1190,118830,2.97348225,0.02936541,5.5
1191,118874,2.990471,0.05466042,5.2
1192,118964,3.03635629,0.14680333,5.5
1193,119028,3.06613699,0.14898567,5.1
1194,119034,3.06867717,0.11885072,4.2
1195,119057,3.07765224,0.14876634,5.2
1196,119075,3.08962454,0.03571918,3.8
1197,119110,3.10881116,0.15222796,5.6
1198,119155,3.13018941,0.06865461,5.2
1199,119163,3.13421981,0.12030719,4.6
1200,119212,-3.12997865,0.15726551,4.2
1201,119248,-3.10883428,0.10620241,5.7
1202,119340,-3.06388623,0.0626722,5.1
1203,119537,-2.96960216,0.12358381,5.5
1204,119573,-2.95357538,0.13869143,5.2
1205,119673,-2.90997392,0.06403225,3.7
1206,119846,-2.81743185,0.16903339,5.2
1207,119854,-2.81400271,0.1000558,5.0
1208,119898,-2.79623824,0.04100457,5.7
1209,120003,-2.74192956,0.06833139,4.9
1210,120081,-2.70287687,0.06615312,5.6
1211,120237,-2.62192507,0.03116605,4.3
1212,120338,-2.57554238,0.04614486,4.9
1213,120425,-2.52672508,0.15137755,5.1
1214,120432,-2.52397379,0.14783123,5.7
1215,120433,-2.52331776,0.10552232,5.1
1216,120600,-2.44700382,0.14616522,5.0
1217,120641,-2.43057438,0.01618512,5.5
1218,120647,-2.42723789,0.0366954,3.8
1219,120808,-2.35457453,0.03990642,4.6
1220,120915,-2.30077621,0.08942708,5.4
1221,120919,-2.29830264,0.00970364,5.6
1222,120945,-2.28307719,0.03409176,5.2
1223,120954,-2.275541,0.01563708,5.5
1224,121019,-2.24227503,0.03515859,5.1
1225,121156,-2.17379659,0.11487141,2.8
1226,121185,-2.16414798,0.13104853,4.4
1227,121214,-2.14778057,0.0409751,5.3
1228,121217,-2.14535558,0.08075469,3.8
1229,121539,-2.00914711,0.01998581,4.8
1230,121622,-1.9808815,0.01353566,5.5
1231,121657,-1.97052464,0.03651161,3.9
1232,121675,-1.96292046,0.09819625,5.6
1233,121842,-1.90490237,0.15136048,5.4
1234,121864,-1.89669539,0.09311303,5.3
1235,121894,-1.88542318,0.1279769,5.5
1236,121910,-1.88112953,0.02268618,5.5
1237,121961,-1.8531063,0.16495693,3.4
1238,122386,-1.72773815,0.07299413,4.4
1239,122417,-1.71794939,0.00644904,5.2
1240,122464,-1.70672998,0.0481788,5.6
1241,122670,-1.65369648,0.08005166,2.9
1242,122753,-1.63457217,0.04755188,3.7
1243,123004,-1.580461,0.076269,4.8
1244,123012,-1.57891588,0.05117989,4.0
1245,123034,-1.57422152,0.02277296,4.4
1246,123106,-1.55802575,0.04380107,4.1
1247,123139,-1.54935859,0.15229835,4.7
1248,123141,-1.54907745,0.16677077,3.7
1249,123376,-1.49064215,0.05852404,4.9
1250,123496,-1.46324724,0.00287708,5.4
1251,123689,-1.42210648,0.15850421,5.4
1252,123692,-1.42149126,0.11573215,5.4
1253,123878,-1.38619524,0.0350385,5.0
1254,124067,-1.33634216,0.07220451,4.5
1255,124069,-1.33623715,0.07217761,5.4
1256,124317,-1.28042401,0.1046001,5.4
1257,124407,-1.26017259,0.0385231,5.1
1258,124486,-1.23919889,0.01732773,5.3
1259,124602,-1.20874253,0.05259734,3.4
1260,124627,-1.20445084,0.00414438,4.9
1261,124798,-1.17091579,0.12690914,4.6
1262,124902,-1.14875265,0.09219644,5.2
1263,125121,-1.09806007,0.1524531,0.9
1264,125158,-1.0911562,0.01528729,4.0
1265,125209,-1.08287251,0.14539848,4.9
1266,125218,-1.08129742,0.00247187,5.6
1267,125234,-1.07836737,0.1096156,3.9
1268,125402,-1.03979845,0.12453831,5.6
1269,125746,-0.95687589,0.09044146,5.4
1270,126058,-0.88706322,0.17294259,5.2
1271,126061,-0.88639927,0.00540068,5.4
1272,126221,-0.84941596,0.10163867,5.6
1273,126427,-0.80034231,0.07157062,5.3
1274,126592,-0.7508858,0.17329578,4.8
1275,126642,-0.73284397,0.17110025,4.6
1276,126661,-0.72726124,0.08796629,4.1
1277,126748,-0.69633772,0.11512938,5.1
1278,126964,-0.62387928,0.03521803,5.3
1279,127001,-0.61193032,0.09514609,5.6
1280,127028,-0.60331988,0.1683355,2.5
1281,127059,-0.59037063,0.04283135,5.5
1282,127284,-0.50982216,0.08400934,4.9
1283,127339,-0.490103,0.10386711,3.7
1284,127452,-0.4453073,0.09664872,5.4
1285,127519,-0.42445083,0.01960039,4.6
1286,127539,-0.41308896,0.07756733,4.9
1287,127550,-0.40388031,0.07290458,5.5
