Star ID,Ra,De,Magnitude
61586,2.51179045,0.62500575,5.5
61594,2.51639194,0.54387659,5.7
61636,2.53947697,0.69390878,5.5
61656,2.54623576,0.52315313,5.7
61808,2.62240607,0.55717406,5.6
61874,2.65041002,0.61513742,4.5
62010,2.7188113,0.59180794,5.8
62019,2.7233365,0.58849904,5.8
62038,2.73106634,0.58985235,4.8
62053,2.73965853,0.64066286,4.4
62101,2.75699139,0.56512869,5.8
62121,2.76423116,0.61066617,5.6
62173,2.78694371,0.55808978,4.8
62178,2.78871937,0.66165796,5.8
62236,2.81811711,0.53550691,5.4
62297,2.85060962,0.59716232,3.9
62314,2.86120478,0.58480631,5.2
62354,2.88345737,0.6843804,5.1
62484,2.95912852,0.55028893,3.9
62486,2.96042275,0.57760411,3.7
62491,2.96327171,0.66646309,4.8
62572,3.00663231,0.68655968,5.3
62655,3.05890943,0.59692985,5.5
62658,3.06118388,0.55407082,5.7
62718,3.09663079,0.60967303,5.8
62784,3.13850815,0.5788799,6.0
62802,3.14882624,0.62905113,5.6
62928,3.2136005,0.57703048,5.1
63000,3.25437961,0.68100309,5.2
63070,3.28841179,0.58027926,5.4
63177,3.33790234,0.68554574,6.0
63217,3.3605341,0.65479639,5.9
63257,3.38606019,0.66878215,2.9
63288,3.40459057,0.53730077,5.1
63338,3.42844115,0.62480921,5.1
63468,3.4866044,0.61309553,6.0
63623,3.55522143,0.64895593,5.0
63648,3.56684503,0.63346507,4.9
63701,3.58981393,0.6106732,6.0
63735,3.60548961,0.6720209,6.0
63739,3.6084515,0.67269833,5.6
63760,3.61564386,0.54437309,5.8
63781,3.62658969,0.60500728,6.0
63793,3.62937356,0.60116659,5.0
64053,3.74371619,0.61975798,4.8
64072,3.75156247,0.6770824,6.0
64178,3.79534172,0.55486014,6.0
64202,3.8040752,0.53008175,3.8
64203,3.80515804,0.66860509,3.0
64344,3.87948397,0.65993032,6.0
64355,3.88551365,0.65051888,5.5
64449,3.92531617,0.6853077,5.6
64589,3.99463476,0.58145295,3.5
64656,4.02215169,0.57480281,5.4
64673,4.02824333,0.52862237,5.0
64686,4.03385187,0.65235443,4.5
64769,4.07067388,0.54731867,4.2
64790,4.08079461,0.68085183,5.4
64834,4.09881085,0.63941601,5.1
64948,4.15053382,0.62233831,4.8
64974,4.17044069,0.66230004,5.5
65024,4.19335082,0.58125893,5.4
65108,4.22793569,0.63688519,4.9
65165,4.25284066,0.5909426,5.4
65233,4.27570877,0.69304562,5.5
65254,4.28520765,0.53916939,4.7
65257,4.28634247,0.58990505,5.4
65259,4.28690825,0.58824039,5.3
65290,4.29962799,0.65264992,5.5
65485,4.36893844,0.55157543,3.0
65504,4.37596062,0.67932335,3.6
65627,4.41990409,0.55329822,5.4
65716,4.45185394,0.53976867,3.9
65736,4.45759673,0.58587668,5.3
65812,4.48564468,0.62718988,5.4
65890,4.51624597,0.64244169,3.4
65913,4.52618722,0.57770626,4.6
65921,4.52769737,0.65086028,4.8
65930,4.53082005,0.67738769,6.0
65963,4.54073316,0.56666894,5.4
66001,4.55392639,0.64831947,4.5
66103,4.58551911,0.54381492,5.8
66175,4.61034285,0.53730237,5.8
66485,4.69604063,0.65014465,4.0
66524,4.7058565,0.52690506,4.5
66531,4.70673819,0.63333941,6.0
66648,4.74304256,0.53340714,5.2
66737,4.76432642,0.54812487,5.0
66869,4.7990525,0.62944577,4.3
66943,4.81811274,0.6895298,5.0
67090,4.85564728,0.53326945,5.4
67174,4.87356548,0.67690258,0.1
67310,4.90585669,0.69237304,5.1
67315,4.90604024,0.69137592,4.5
67321,4.90774754,0.65633286,4.3
67452,4.93090508,0.5822893,3.8
67559,4.95020602,0.64400628,4.5
67612,4.96121519,0.57423689,5.2
67663,4.96957881,0.57053999,3.3
67682,4.97425105,0.56104641,5.1
67834,5.00604943,0.63006788,5.1
67835,5.0065939,0.56726076,5.0
68010,5.03422173,0.68322698,4.5
68065,5.04560775,0.66555911,4.5
68301,5.08829836,0.63386538,5.1
68447,5.11281943,0.60131868,4.9
68637,5.14600142,0.52627626,4.8
68778,5.16738184,0.65195591,5.0
68827,5.17676277,0.58865888,5.0
68943,5.19481689,0.57446072,4.2
69101,5.21793298,0.67171968,4.9
69116,5.21987146,0.61232118,4.0
69231,5.23563818,0.64652227,5.1
69518,5.2771208,0.64297304,4.8
69678,5.29940335,0.64239253,5.0
69773,5.31359455,0.66380141,4.9
69806,5.31737224,0.61056349,5.2
69950,5.34009599,0.5618258,4.6
70095,5.36425048,0.53003085,4.1
70203,5.38391968,0.61524378,4.9
70467,5.43522691,0.53616229,4.3
70474,5.43762317,0.59289281,2.6
70499,5.4418492,0.59994079,5.2
70505,5.44284738,0.63688587,4.5
70917,5.52616365,0.54427559,5.7
70968,5.53552138,0.52718926,5.7
71070,5.55423269,0.52756004,3.4
71121,5.56232593,0.66401987,3.8
71165,5.57377798,0.68756703,4.3
71173,5.57596859,0.60906454,4.4
71358,5.61715079,0.64781129,5.2
71371,5.62055637,0.56243705,5.7
71480,5.64952687,0.67254639,5.0
72064,5.79984873,0.57896702,5.6
72077,5.80316486,0.57906883,4.4
72132,5.81542696,0.60396566,5.4
72155,5.82014531,0.6931546,4.6
72191,5.82926909,0.65884133,4.2
72406,5.89061974,0.56849946,5.5
72575,5.93089729,0.68155621,4.9
72627,5.94056329,0.702068,5.2
72851,6.00280827,0.63445453,5.6
73187,6.11225772,0.53084063,5.8
73205,6.11700691,0.55523074,5.4
73241,6.12980155,0.56522163,5.5
73311,6.15791575,0.68480238,5.3
73341,6.16953521,0.54673118,5.2
73345,6.17251849,0.58463915,5.7
73346,6.17246984,0.70225936,5.5
73535,6.23816454,0.63573923,5.9
73656,6.28094503,0.58860478,5.8
73765,0.03659875,0.50772379,2.1
73838,0.06516376,0.38893315,6.0
74041,0.1314334,0.5192642,5.3
74084,0.14220521,0.35420342,5.5
74164,0.1682312,0.51158655,4.5
74182,0.17421018,0.37416911,5.6
74267,0.20655455,0.42354172,4.3
74359,0.23984038,0.41239284,5.6
74373,0.24423854,0.47489129,5.9
74388,0.24961539,0.4087167,4.6
74395,0.25235636,0.50600862,5.6
74482,0.28659332,0.37477911,5.5
74506,0.29650279,0.36196786,5.6
74544,0.31177478,0.36712395,4.9
74546,0.3126785,0.52516254,4.7
74571,0.3217881,0.42906297,4.6
74637,0.34673838,0.47584797,4.7
74647,0.35396492,0.50157849,5.6
74883,0.44722528,0.35375347,5.3
74996,0.49341178,0.51624871,3.6
75012,0.50021151,0.36316777,2.7
75051,0.51456153,0.41182934,4.8
75146,0.55224385,0.39528779,5.1
75151,0.5548982,0.40949598,2.2
75171,0.56471175,0.45273535,5.1
75204,0.57945389,0.37020058,5.4
75238,0.59215894,0.43708431,5.6
75276,0.60628513,0.49990642,5.3
75382,0.64649752,0.5178278,5.4
75495,0.69296684,0.3832983,5.4
75510,0.70112014,0.47230064,5.4
75532,0.71319338,0.48358109,4.6
75578,0.73263991,0.51045936,4.6
75596,0.74169396,0.47578611,3.7
75673,0.78195812,0.3724586,4.6
75723,0.80915471,0.44078775,5.4
75810,0.85041873,0.36729509,5.0
75871,0.87414866,0.50699124,4.7
75886,0.87801908,0.36908473,5.2
75892,0.88225768,0.48184129,5.6
75899,0.88468158,0.36201469,5.3
76131,0.98120403,0.42085779,3.8
76140,0.98265498,0.42703383,4.4
76155,0.98535435,0.42529723,4.0
76172,0.98753558,0.41797756,4.3
76199,0.99258867,0.42071322,3.0
76228,0.99990895,0.41981151,3.8
76229,1.00001403,0.42126411,5.2
76430,1.06768459,0.3854023,4.5
76461,1.07777536,0.50616745,5.3
76532,1.12251164,0.35916413,4.8
76558,1.13600943,0.47735996,5.1
76601,1.15788924,0.38909997,4.4
76608,1.16198509,0.39817146,4.4
76654,1.19831398,0.50546645,5.7
76707,1.22753028,0.49942514,5.7
76721,1.23152606,0.40067335,4.3
76862,1.30095548,0.43721055,5.6
76920,1.3225039,0.37681542,4.7
76974,1.34438516,0.42350749,5.5
77097,1.39310588,0.38565639,5.1
77168,1.42371714,0.49929327,1.8
77184,1.42957606,0.38287201,4.8
77285,1.46368293,0.41957177,5.3
77336,1.47325286,0.36900638,3.0
77360,1.48238456,0.45198923,5.0
77592,1.52286988,0.42878173,5.0
77675,1.54168234,0.48192322,4.5
77705,1.54628398,0.35388577,4.6
77775,1.56204597,0.45298096,4.9
77911,1.58790063,0.35148042,4.7
77915,1.58877395,0.40602205,4.3
78135,1.63571159,0.39281709,3.7
78143,1.63789602,0.51483717,4.5
78297,1.67097953,0.39293553,3.2
78423,1.69717155,0.35276716,4.1
78524,1.72439105,0.48907975,5.0
78571,1.73827383,0.50587055,5.5
78593,1.74337514,0.49328347,5.8
78682,1.76248598,0.4386201,3.2
78692,1.76608653,0.50563716,5.5
78805,1.79572672,0.37980503,5.2
78816,1.79768862,0.41192689,5.8
78999,1.84312427,0.42263894,5.2
79031,1.85052323,0.35901903,3.9
79294,1.92039785,0.38366405,3.5
79328,1.92835815,0.35680711,5.2
79352,1.93502465,0.43721681,5.1
79374,1.94484918,0.48516779,3.9
79403,1.95363124,0.37428804,5.3
79427,1.9606154,0.49075493,5.0
79434,1.96267634,0.48722883,5.1
79533,1.98933661,0.46941842,4.2
79638,2.0215812,0.50411179,4.3
79653,2.02653488,0.42582495,3.7
79666,2.03032283,0.48914927,1.2
79774,2.06601881,0.46715066,5.0
79896,2.10974498,0.48510224,5.0
79959,2.12827093,0.37667167,5.4
79995,2.14000608,0.44518661,5.8
80016,2.15176495,0.51760376,5.6
80104,2.18194154,0.47503756,5.2
80112,2.18318676,0.36211291,5.9
80113,2.18399674,0.41926658,5.9
80181,2.20985569,0.48683172,5.8
80229,2.23187491,0.42029361,5.7
80243,2.23711177,0.35676518,5.5
80378,2.28326533,0.37469587,4.7
80416,2.29814898,0.50195553,4.2
80511,2.33726283,0.48742542,5.3
80595,2.36813981,0.42678497,5.5
80650,2.39110515,0.51756251,5.4
80666,2.39703047,0.38476496,5.2
80807,2.46376909,0.45696797,4.6
80885,2.49459895,0.40086567,4.5
81004,2.55625816,0.4149385,3.1
81035,2.57363968,0.36965118,6.0
81054,2.58257962,0.42577782,5.3
81064,2.58641934,0.45390662,4.1
81129,2.61626673,0.51740766,5.9
81154,2.63027758,0.38308479,5.6
81258,2.68885505,0.51156439,5.4
81260,2.69015263,0.41020614,5.9
81264,2.69085265,0.44281287,6.0
81265,2.69081818,0.40870855,3.6
81270,2.69323008,0.40327898,5.9
81298,2.70514006,0.34630207,2.6
81485,2.80575051,0.45946694,5.5
81490,2.8074309,0.40471383,5.0
81583,2.86065348,0.43196429,4.5
81637,2.88995705,0.3522023,4.4
81692,2.91826869,0.43037177,5.6
81727,2.94135234,0.35820585,2.6
81736,2.94613316,0.40309257,4.9
81893,3.03817746,0.48487021,5.8
81941,3.05774929,0.37267783,5.4
81998,3.08916864,0.35288701,4.5
82211,3.21289837,0.41792534,5.1
82273,3.23979026,0.45109983,4.8
82291,3.247659,0.45550602,5.1
82310,3.25678911,0.47592002,5.1
82313,3.25913112,0.49337617,4.6
82314,3.25935416,0.46819572,5.0
82330,3.26774323,0.45226276,5.4
82333,3.27008816,0.42077886,5.5
82336,3.27127287,0.36470512,5.7
82346,3.27689669,0.42877829,5.4
82390,3.29365832,0.39495395,4.8
82421,3.31229145,0.3676107,5.5
82537,3.36717057,0.48067541,5.1
82550,3.37414141,0.37079287,5.1
82659,3.43471437,0.48214149,4.9
82706,3.45519909,0.48656565,4.3
82825,3.51296214,0.41633753,5.8
82905,3.56476802,0.42958288,5.9
82942,3.58086686,0.34829233,5.6
82946,3.58245679,0.39262481,5.8
82993,3.60725472,0.44858734,5.9
83015,3.62030651,0.3711287,5.1
83055,3.63539793,0.50000333,5.8
83084,3.6502237,0.47982698,5.2
83103,3.65929418,0.37866959,5.4
83203,3.71056555,0.43793181,4.8
83416,3.81651337,0.51915076,4.5
83488,3.85465914,0.4629976,4.9
83500,3.8614849,0.47253403,2.7
83551,3.88324436,0.49944095,5.7
83553,3.88451052,0.41733964,5.8
83624,3.9361911,0.4364748,4.9
83645,3.94638892,0.47032435,4.7
83671,3.95884846,0.43404758,5.0
83682,3.96362681,0.45904171,5.7
83729,3.99019842,0.50901311,5.3
83755,4.00731334,0.35906256,5.7
83768,4.01487804,0.51689797,5.6
83831,4.04841854,0.50799015,3.7
83893,4.07834577,0.46625976,2.3
83958,4.1134919,0.45894368,3.9
84019,4.14338699,0.45497679,4.7
84037,4.15067774,0.36613275,4.9
84098,4.17826449,0.46910741,4.2
84152,4.19509164,0.52099877,4.9
84155,4.19880752,0.39801099,4.8
84240,4.23954802,0.41006089,6.0
84281,4.26185863,0.50876687,5.7
84411,4.32064983,0.37506394,2.8
84416,4.32213503,0.35743102,5.3
84423,4.32502799,0.38738189,6.0
84641,4.40979005,0.52022282,5.9
84651,4.41461261,0.43033614,5.2
84687,4.42842158,0.36579498,5.5
84758,4.45481663,0.395005,5.7
84835,4.47808158,0.38543837,5.7
84951,4.51617848,0.43352631,3.2
85001,4.53265665,0.50305703,5.8
85016,4.53857229,0.44571389,5.3
85021,4.54179643,0.42759738,5.1
85095,4.56760759,0.35047976,5.4
85163,4.58471182,0.45571759,4.5
85182,4.58945671,0.49580494,5.6
85397,4.65330769,0.48381787,3.5
85437,4.66360317,0.44720256,5.3
85590,4.70263775,0.51047259,3.8
85648,4.71896516,0.37691452,5.1
85672,4.72279492,0.36361438,5.1
85725,4.73870804,0.38779126,5.3
85750,4.74529964,0.50200052,3.8
85769,4.75060646,0.36328107,4.3
85770,4.75113958,0.34985556,5.2
85941,4.8009576,0.38329801,5.0
85957,4.80409323,0.50387636,5.0
86003,4.81579167,0.37995343,3.9
86406,4.91162726,0.35860107,4.3
86418,4.91342786,0.46534075,4.9
86521,4.94047733,0.37393946,5.3
86567,4.9512735,0.39523335,4.6
86673,4.97313295,0.45780854,5.3
87010,5.04494838,0.37333456,4.6
87036,5.05153591,0.40187161,5.4
87136,5.07388027,0.45836511,4.9
87159,5.0794611,0.51698946,4.9
87261,5.09944018,0.43048401,4.6
87301,5.10823758,0.48798722,3.2
87813,5.19701572,0.39461778,4.9
87883,5.20745984,0.42026898,4.5
88071,5.24079177,0.48439262,4.7
88212,5.26605098,0.41214986,5.1
88391,5.29813129,0.50081757,5.2
88410,5.30259388,0.44666277,4.8
88416,5.30363461,0.41030359,5.4
88428,5.30479147,0.48545068,4.7
88580,5.33222877,0.42666367,5.4
88944,5.40407249,0.37003113,4.8
88945,5.40411467,0.42090472,5.0
89084,5.43179254,0.44105643,5.1
89216,5.4605696,0.49306477,5.4
89228,5.46343892,0.47293066,4.8
89272,5.47405292,0.48969799,5.2
89332,5.49024928,0.38966114,5.6
89678,5.60242196,0.42366515,5.7
89685,5.60497879,0.45683038,5.7
89720,5.61851062,0.48185991,5.4
89752,5.62846089,0.41257513,4.8
89940,5.69039921,0.50165761,4.7
89949,5.69258872,0.44759012,4.3
89972,5.6988162,0.40053348,5.5
90040,5.71527619,0.52663885,5.0
90065,5.72685484,0.50253997,5.6
90075,5.7293167,0.4524785,5.0
90217,5.78392129,0.50551649,5.6
90238,5.79017895,0.44235481,4.0
90252,5.79378691,0.37878624,5.7
90337,5.81912022,0.49930767,6.0
90440,5.85262189,0.49446007,4.9
90544,5.88686663,0.46710552,6.0
90717,5.94178516,0.51151382,4.9
90734,5.94721953,0.52746027,3.1
90775,5.96261792,0.41129775,4.1
90816,5.9777676,0.42937907,3.7
90896,6.0103278,0.36248326,5.6
90981,6.03785456,0.49013727,2.6
91019,6.05241613,0.44450511,5.0
91022,6.05402154,0.36886011,5.9
91186,6.11143364,0.41434737,4.6
91253,6.13212604,0.40847952,4.6
91278,6.14213071,0.43924949,5.9
91340,6.16741907,0.39267654,5.5
91457,6.21333323,0.51245533,5.0
91522,6.2380548,0.50339455,5.9
91611,6.2734071,0.43880035,4.8
91669,0.00947001,0.47267133,5.9
91701,0.02487,0.23381294,5.7
91734,0.03944357,0.3178599,5.7
91750,0.04379831,0.19452863,5.5
91781,0.05775265,0.26500304,2.9
91792,0.06371724,0.3526733,4.9
91910,0.12238627,0.31229496,5.3
92072,0.20311131,0.27010037,5.6
92080,0.20518236,0.20898471,5.7
92099,0.21370924,0.295669,5.2
92145,0.23818232,0.33489906,5.8
92230,0.28400565,0.26085909,5.6
92283,0.30464766,0.34310511,5.6
92326,0.32344376,0.28158284,5.9
92436,0.37635589,0.33462044,5.3
92444,0.37827575,0.33580862,5.6
92484,0.39917236,0.26783401,3.7
92531,0.41849803,0.30427241,5.9
92536,0.42367373,0.21191065,5.6
92637,0.4720328,0.29593037,5.7
92659,0.48374455,0.19274398,5.9
92680,0.49536837,0.33677611,4.8
92721,0.51203881,0.31097443,5.2
92877,0.60268706,0.34734103,5.7
92932,0.63188591,0.18519088,5.5
93022,0.68343385,0.21725286,5.7
93062,0.70845605,0.34926719,5.7
93082,0.71798075,0.26724055,5.8
93083,0.71977204,0.2172198,5.2
93127,0.73867563,0.30480915,5.3
93144,0.74828083,0.2632309,5.5
93189,0.76710806,0.31994726,5.9
93195,0.76984568,0.3145635,5.6
93276,0.81330103,0.2301621,5.8
93320,0.83185781,0.20721499,5.9
93328,0.83614019,0.34429591,4.5
93463,0.91807926,0.19785818,5.1
93469,0.92010769,0.22578796,4.3
93611,0.99602217,0.19448917,5.0
93719,1.05016621,0.21799807,4.0
93868,1.13356284,0.27275303,3.9
93897,1.14726986,0.30617429,3.9
93923,1.15841749,0.31290486,4.2
93932,1.16215381,0.27259086,4.6
93954,1.17206124,0.33476137,3.6
93955,1.17187798,0.27859251,4.0
93957,1.17225876,0.27699941,3.6
94007,1.19488869,0.25908361,4.8
94026,1.20276958,0.17734058,4.4
94027,1.20393125,0.28814106,1.1
94044,1.21369033,0.21835659,4.3
94201,1.28672617,0.17716352,4.7
94218,1.29316397,0.23587107,4.3
94290,1.32893325,0.2688512,4.6
94332,1.34150471,0.32541635,5.0
94359,1.35131892,0.27222332,4.9
94526,1.41556718,0.30339853,5.1
94554,1.42753992,0.31349851,5.3
94628,1.44955252,0.3245319,4.7
94759,1.48918291,0.28857274,4.9
94864,1.51719857,0.24259301,5.2
94888,1.52519567,0.22080495,4.9
95166,1.58587284,0.34366638,5.2
95259,1.60383534,0.25775817,4.4
95362,1.62289535,0.24798966,4.4
95365,1.62339655,0.28153038,4.9
95432,1.635582,0.33434046,5.2
95447,1.63807426,0.28175185,5.3
95476,1.6425455,0.21418918,5.1
95659,1.68192246,0.25694694,4.7
95788,1.70956935,0.20149021,5.1
95912,1.73534648,0.28622139,1.9
96015,1.7558245,0.30796795,5.1
96051,1.76273113,0.23086997,4.6
96074,1.76840832,0.22506981,3.4
96265,1.80922881,0.22999522,4.7
96429,1.84845123,0.19114172,5.3
96535,1.86910364,0.27804394,5.6
96638,1.8909388,0.28202722,5.3
96672,1.89605181,0.21146201,5.8
96746,1.91153994,0.2886841,3.6
96871,1.941546,0.2036727,5.3
96952,1.96260718,0.20955427,4.9
97016,1.97923762,0.27622706,5.1
97120,2.00484568,0.30848069,5.2
97157,2.01608872,0.24798627,5.8
97221,2.03385116,0.32306078,5.0
97224,2.03448791,0.18794263,5.3
97399,2.0812647,0.27559219,6.0
97472,2.09783544,0.30209279,5.8
97485,2.1009611,0.28719883,5.9
97542,2.11653853,0.22895472,5.1
97645,2.14767804,0.3080112,5.1
97781,2.19633877,0.31995798,5.9
97819,2.21103349,0.22086613,5.8
97843,2.21928308,0.2480252,5.9
97881,2.23225691,0.315807,5.6
98069,2.28291895,0.22132317,5.7
98087,2.28936969,0.31685187,4.2
98089,2.28965716,0.17595842,5.6
98117,2.29917946,0.21135763,5.7
98230,2.33604343,0.30074384,5.9
98235,2.33841977,0.20291319,5.7
98247,2.34419026,0.2674305,5.2
98250,2.34566332,0.2719479,5.6
98267,2.34959409,0.20695654,4.3
98378,2.38999723,0.18619541,5.1
98456,2.42265205,0.26077929,5.6
98627,2.49558441,0.19721867,5.1
98673,2.51782638,0.2868964,5.9
98709,2.53574815,0.17265325,3.8
98733,2.54700988,0.24472483,5.6
98755,2.55860294,0.2061228,5.9
98769,2.56370716,0.19946951,5.0
98876,2.61023945,0.2172021,5.2
98955,2.64998802,0.29256324,3.6
98964,2.65248369,0.17449094,4.6
98967,2.6545234,0.20886753,1.3
99034,2.69077004,0.23960433,5.7
99065,2.70410646,0.33983151,5.0
99136,2.73863809,0.17038937,5.9
99172,2.75847696,0.24674074,5.7
99281,2.82049083,0.32971926,5.6
99282,2.82054436,0.24774338,5.6
99305,2.83291852,0.18404861,5.3
99512,2.94192721,0.26929664,3.4
99525,2.94901608,0.23226134,5.5
99587,2.98418534,0.18376824,4.0
99598,2.98879657,0.19949496,6.0
99601,2.99151921,0.28722045,5.6
99629,3.00937356,0.26901322,6.0
99637,3.01280379,0.3213092,5.7
99673,3.03123483,0.29316378,6.0
99800,3.09204697,0.249307,5.9
99809,3.09385659,0.25433035,2.2
99812,3.09468009,0.28348884,6.0
99869,3.12272361,0.2730874,5.5
99997,3.20020088,0.17910816,5.8
100012,3.21141826,0.26003951,5.1
100053,3.23198696,0.31054372,4.9
100160,3.29487263,0.32073993,5.2
100211,3.32434862,0.17864478,5.0
100252,3.34512212,0.28933079,5.3
100260,3.34766062,0.20870768,6.0
100283,3.35497661,0.24648344,5.6
100357,3.39870009,0.30384888,5.0
100374,3.40845619,0.2988537,6.0
100384,3.41288947,0.19127344,3.0
100436,3.44356385,0.17492305,6.0
100443,3.44697342,0.30594521,4.5
100460,3.45814586,0.20169548,5.8
100473,3.46675535,0.19777557,5.8
100497,3.47870438,0.23868527,5.5
100582,3.52744161,0.24048446,5.2
100592,3.53087445,0.18881287,5.8
100654,3.57607943,0.18755638,5.5
100706,3.60961258,0.30467704,4.5
100725,3.61927705,0.27572518,4.3
100745,3.6316222,0.21232178,6.0
100751,3.63558621,0.31298636,5.7
100766,3.64199862,0.32110044,2.8
100801,3.65936661,0.25567886,6.0
100925,3.72665342,0.22618609,5.5
100934,3.72997776,0.17629222,5.4
100944,3.7335274,0.33479667,0.2
100949,3.73530712,0.33007517,5.8
100975,3.74927914,0.22696737,5.3
100980,3.75138277,0.28460842,5.0
101025,3.78062707,0.33557155,5.4
101137,3.84280653,0.23621422,6.0
101138,3.84289467,0.28655441,4.9
101145,3.84473636,0.23960404,3.9
101152,3.84725392,0.20351615,5.6
101184,3.86259348,0.29608396,4.7
101250,3.88941519,0.33337709,4.6
101276,3.89817194,0.33427874,6.0
101293,3.91049956,0.25213501,5.8
101299,3.9147546,0.28602994,5.8
101379,3.95901601,0.32186795,6.0
101429,3.97966282,0.33119421,6.0
101545,4.03952063,0.26926911,5.5
101624,4.07884508,0.18394292,4.2
101640,4.08622339,0.17470722,5.4
101682,4.10829227,0.34331174,4.5
101683,4.10933627,0.22422904,5.3
101686,4.10986474,0.32225696,5.8
101725,4.12852369,0.26916148,3.7
101739,4.13332619,0.24635744,5.7
101752,4.13965897,0.31662997,4.3
101771,4.14818977,0.26412916,5.6
101826,4.17331415,0.27334755,3.9
101834,4.17676009,0.25157942,5.7
101879,4.19419265,0.31098839,5.3
101939,4.22206498,0.17264302,5.6
101951,4.22402695,0.29752492,5.3
102040,4.25632521,0.32826647,5.9
102107,4.28443548,0.33428548,3.8
102153,4.29968893,0.24492632,4.5
102234,4.33105679,0.20050362,4.9
102365,4.38677919,0.2748081,5.8
102434,4.41523664,0.26077852,5.9
102458,4.42444463,0.17741776,4.3
102476,4.4303877,0.32172163,5.6
102553,4.46425028,0.24594933,5.1
102584,4.47405664,0.22237007,4.9
102646,4.50497507,0.18474717,5.6
102680,4.5145037,0.25115894,3.5
102725,4.53181802,0.18962343,5.3
102757,4.53922825,0.31515609,5.2
102805,4.55760024,0.28450709,5.7
102912,4.5962387,0.33609243,5.6
102917,4.59743774,0.28479434,5.7
102932,4.60302047,0.21921437,2.1
103033,4.63375368,0.27841628,5.6
103106,4.65624996,0.30887266,5.6
103285,4.71263798,0.29235826,4.7
103648,4.81095172,0.20994536,5.9
103655,4.81194722,0.31113587,5.5
103800,4.84797416,0.29545811,5.7
103879,4.86602064,0.31770946,5.7
104093,4.91755767,0.31732655,4.4
104296,4.96653321,0.3030055,5.4
104308,4.97024131,0.2377553,5.4
104318,4.97254216,0.26299087,4.2
104461,4.99779475,0.24196295,3.0
104488,5.00462967,0.19323044,5.1
104691,5.0519281,0.20237873,5.1
104722,5.05995276,0.21598052,5.4
104807,5.08314069,0.20846862,5.2
104818,5.08535239,0.34554984,5.3
104990,5.12507761,0.34511001,4.9
105120,5.14914155,0.31440017,4.4
105133,5.15329878,0.30501345,4.5
105168,5.15991802,0.20641321,5.3
105223,5.17603497,0.18523717,2.8
105259,5.18095731,0.32348422,3.8
105298,5.18789477,0.33409248,5.0
105338,5.19683609,0.1817871,5.2
105438,5.21957003,0.19938195,5.3
105471,5.22620191,0.29302454,5.4
105500,5.2305648,0.34020258,3.7
105615,5.25125982,0.27979916,5.5
105659,5.25849392,0.34891052,5.3
105878,5.29828423,0.2652468,5.0
106230,5.38090673,0.19727966,4.0
106248,5.38412483,0.2273686,5.2
106274,5.39005197,0.25611364,4.7
106316,5.39982734,0.25473386,3.7
106322,5.40100333,0.19857828,5.4
106357,5.40894225,0.27771723,3.9
106425,5.42561356,0.26310043,4.5
106458,5.43438726,0.31573612,5.6
106476,5.43957241,0.28142169,4.5
106665,5.47863703,0.23948569,5.4
106666,5.47877622,0.21936176,5.5
106712,5.4909448,0.18918031,5.6
107073,5.59415797,0.34565393,4.3
107195,5.63374917,0.21183919,5.9
107288,5.66253452,0.33717206,5.3
107340,5.68344756,0.1889252,6.0
107365,5.69200666,0.30281298,4.5
107425,5.71658569,0.3016917,5.3
107445,5.72280401,0.3460425,5.7
107528,5.74623156,0.21077512,5.6
107587,5.76433884,0.22898506,5.7
107625,5.77406047,0.19872978,5.8
107675,5.79221139,0.33991203,5.8
107712,5.805952,0.20288682,5.9
107854,5.85347739,0.21302131,4.9
108064,5.92921901,0.34072584,5.8
108094,5.93794864,0.25393464,5.8
108103,5.94049951,0.18904238,3.6
108165,5.96332427,0.21245486,4.3
108231,5.99100701,0.29393468,5.7
108307,6.0178813,0.20470676,5.8
108378,6.04215941,0.26538163,2.6
108443,6.06811726,0.30707861,5.9
108580,6.12207578,0.21491684,5.3
108638,6.14859919,0.22271478,4.7
108732,6.18695891,0.32115353,5.4
108789,6.21063568,0.18031942,5.4
108878,6.25040911,0.33371224,5.2
108879,6.25097882,0.19106861,5.4
109087,0.06536345,0.15395438,5.9
109152,0.089875,0.14294654,5.6
109192,0.11084412,0.03385216,6.0
109224,0.12362829,0.17784488,6.0
109262,0.14135698,0.12139802,5.7
109471,0.21111066,0.09216124,5.8
109474,0.2124177,0.13238419,4.5
109627,0.27464312,0.13770798,4.5
109697,0.29832098,0.09860752,5.7
109739,0.32171407,0.13221417,5.6
109793,0.33946218,0.06308357,5.3
109926,0.39350884,0.1072293,5.1
110065,0.44257899,0.0957762,4.7
110110,0.45986728,0.15983148,4.5
110138,0.47313345,0.06432227,6.0
110206,0.49548072,0.05563247,4.8
110266,0.52426469,0.05405454,5.8
110291,0.53252977,0.04823469,4.3
110390,0.57312904,0.14957195,5.7
110408,0.58032183,0.15440472,4.5
110495,0.61934637,0.00690666,5.6
110543,0.6464653,0.14765573,4.3
110589,0.66105065,0.03957006,5.4
110635,0.68012979,0.0976198,5.0
110636,0.68103191,0.12019942,5.9
110665,0.69587332,0.0057337,4.0
110707,0.71253416,0.05647376,3.6
110723,0.71969597,0.17652464,4.4
110889,0.78415513,0.15546278,4.7
110920,0.79534487,0.07137878,2.8
110921,0.79576171,0.0759719,5.6
111044,0.83967645,0.11625372,5.8
