Star ID,Ra,De,Magnitude
34682,5.93545463,0.9397898,6.1
34694,5.93868742,0.90335944,6.8
34713,5.94436243,0.94088804,6.3
34734,5.94832949,0.98451352,6.9
34757,5.95514762,0.91659961,6.7
34761,5.95619584,1.01485626,6.5
34793,5.96245357,0.95769115,6.8
34818,5.96603055,0.93167944,6.7
34824,5.96635154,1.02071824,6.3
34845,5.97250034,0.94972251,6.1
34852,5.97468302,0.88970757,6.8
34858,5.97675254,0.97568971,5.6
34862,5.97849416,0.88448041,6.4
34917,5.9902803,0.87985524,6.4
34921,5.99112147,1.04896276,6.3
35022,6.01777098,0.91899221,6.4
35023,6.01797184,0.91285898,6.9
35026,6.0176744,1.04396588,6.4
35039,6.02175673,0.99388846,5.5
35062,6.02798399,0.99667778,6.5
35086,6.03194902,1.04462329,6.9
35092,6.03329685,0.96405923,6.5
35103,6.03604749,1.02214679,6.5
35130,6.04285049,0.98943055,6.7
35147,6.05024647,1.03707202,4.9
35151,6.05266666,0.92182027,6.3
35152,6.05268716,1.04244129,6.3
35186,6.06386258,1.0355549,5.6
35210,6.07109915,0.88612727,6.8
35236,6.0793435,0.99777691,5.6
35251,6.08351448,0.88344887,6.3
35285,6.09427749,0.92874928,5.6
35361,6.11974199,1.04952587,5.9
35378,6.12454346,0.94301982,6.8
35386,6.12668629,1.00418207,6.8
35407,6.13308597,0.92466724,6.9
35478,6.15242851,1.02187224,4.9
35498,6.15826642,1.03263098,6.9
35640,6.1916622,0.912151,6.7
35642,6.19216304,0.88089667,5.3
35682,6.20424676,0.99937631,6.3
35698,6.20938828,0.90651946,6.6
35700,6.2094114,0.92768802,6.5
35728,6.21688403,0.97388713,6.6
35761,6.2266005,1.00271638,5.8
35763,6.22671867,1.02366911,5.1
35794,6.23474871,1.0468274,6.4
35798,6.23606258,1.0290997,6.4
35823,6.24117021,0.90096897,6.5
35879,6.25868161,1.00355477,4.8
35897,6.26373783,0.92040932,6.8
35899,6.26382292,1.00202993,6.0
35917,6.27071166,0.97224846,5.7
35922,6.27253298,1.04760993,6.4
35934,6.27495077,0.88047551,6.8
35938,6.27626479,0.8968993,4.8
35947,6.27886067,0.97310697,4.9
35983,0.00224748,1.03951243,6.4
36018,0.01370265,0.74609233,6.7
36025,0.0161432,0.84538634,6.8
36037,0.02012372,0.73464855,6.0
36042,0.02253569,0.78939623,6.5
36057,0.02649912,0.70543445,6.7
36123,0.04503386,0.8041128,5.1
36148,0.0522921,0.84042156,6.3
36157,0.05484275,0.78028798,6.6
36160,0.05585781,0.80452086,6.6
36173,0.05896915,0.71620332,5.7
36202,0.06673965,0.77149511,6.6
36221,0.0713828,0.76087328,6.0
36234,0.07373907,0.86326937,6.8
36236,0.07484052,0.8368494,5.8
36256,0.08160309,0.76429912,6.0
36269,0.0859251,0.71086669,6.4
36272,0.08764607,0.85286125,6.3
36277,0.08950572,0.85466471,6.6
36330,0.10510307,0.77256403,6.6
36374,0.11872537,0.87241306,6.7
36390,0.12317334,0.7748301,5.2
36436,0.13620317,0.76701219,6.6
36453,0.14157442,0.75912776,6.4
36509,0.16046564,0.77647279,5.4
36517,0.16336653,0.70393681,6.8
36542,0.16883893,0.81955387,6.8
36550,0.17088926,0.86139712,5.7
36602,0.18966733,0.82073502,5.0
36617,0.19390281,0.83538691,5.5
36620,0.19515195,0.84272127,4.7
36640,0.20150226,0.78297952,6.0
36699,0.21735487,0.71696157,4.4
36702,0.21949799,0.78543588,6.1
36763,0.24036144,0.84960349,6.6
36771,0.24190496,0.70480206,6.9
36785,0.24657641,0.75012176,6.6
36795,0.25159401,0.80005432,6.2
36817,0.25621601,0.82094693,6.8
36832,0.26204402,0.78035697,6.8
36833,0.26206002,0.7803944,6.0
36853,0.2681249,0.86471955,6.9
36874,0.27447251,0.72160866,5.9
36875,0.27499982,0.82686903,6.4
36891,0.2787749,0.83151548,6.7
36936,0.29336352,0.86490896,6.7
36950,0.29677084,0.76693622,5.2
36972,0.30326361,0.82452505,4.3
36984,0.3067939,0.73446058,5.7
36999,0.31057225,0.80606015,6.9
37023,0.31663356,0.79129238,6.6
37067,0.33340079,0.83919314,6.5
37069,0.33374048,0.7494311,6.7
37077,0.33634349,0.7836859,6.5
37087,0.33946901,0.85535547,6.8
37096,0.34108206,0.82763188,6.4
37123,0.34943121,0.73252613,6.9
37148,0.35720738,0.87479199,6.8
37154,0.35870698,0.76068648,6.6
37155,0.3592777,0.79462659,5.0
37177,0.36788523,0.75297169,6.6
37204,0.37659915,0.75848048,6.1
37214,0.3783844,0.76256683,6.9
37227,0.3815433,0.71733779,6.4
37228,0.38246883,0.79249739,5.0
37234,0.38302523,0.70398743,6.4
37241,0.3848819,0.76880411,6.6
37248,0.3864612,0.73769856,6.6
37275,0.39314959,0.8204309,5.3
37344,0.41833535,0.71691896,6.4
37351,0.4208591,0.85037338,6.2
37362,0.42235739,0.72266114,4.2
37371,0.42648335,0.84495423,6.8
37375,0.42757476,0.84872244,3.8
37393,0.42990914,0.79238147,6.3
37406,0.43349608,0.77468417,5.2
37410,0.43459477,0.80071891,6.7
37415,0.43617312,0.72721892,6.9
37416,0.4366584,0.71005996,6.8
37418,0.43886166,0.7082023,4.9
37419,0.43922709,0.75568805,5.5
37434,0.44412484,0.74374578,5.1
37452,0.44776495,0.70471867,6.8
37460,0.45062511,0.79101982,6.5
37475,0.45571325,0.80529177,6.5
37513,0.47036594,0.80686048,6.3
37536,0.47674076,0.83596108,6.0
37587,0.49432044,0.71086911,5.6
37607,0.50132947,0.71038522,6.5
37625,0.50849128,0.73115541,6.8
37648,0.5148133,0.82197333,6.5
37652,0.51454597,0.71139712,6.8
37653,0.51461317,0.72770417,6.6
37665,0.5173121,0.85877612,5.8
37701,0.52894356,0.7192865,6.9
37734,0.54061406,0.73879283,2.3
37735,0.5406689,0.738813,5.1
37763,0.54990467,0.72487383,6.7
37794,0.5609454,0.77596243,6.5
37804,0.56312263,0.7324216,6.9
37867,0.58128962,0.77198967,5.1
37878,0.58487125,0.82875447,6.0
37889,0.58805946,0.81485127,6.7
37891,0.58850241,0.8514149,6.9
37905,0.59325857,0.83446824,6.4
37947,0.60729233,0.81109697,6.1
37948,0.60772314,0.82693685,5.1
37949,0.60815285,0.854432,6.4
37955,0.61387906,0.82573112,6.1
37960,0.61509592,0.87530817,5.6
37986,0.62324108,0.7224997,5.9
38002,0.62848536,0.73481939,6.8
38005,0.630128,0.87277865,5.5
38067,0.65348531,0.80340027,6.8
38099,0.66485809,0.70288811,6.7
38133,0.67488341,0.87380937,6.9
38161,0.68330491,0.74003837,6.7
38207,0.69965654,0.86498712,6.5
38274,0.71135635,0.84239073,6.6
38285,0.71379821,0.75987825,6.7
38288,0.71645693,0.85919936,4.2
38289,0.71595929,0.77312884,5.6
38335,0.73093778,0.77269895,6.7
38357,0.73820155,0.82409202,6.7
38397,0.74916047,0.81754689,6.0
38400,0.74996238,0.78354816,6.7
38418,0.75639414,0.84769706,6.5
38424,0.75929822,0.82311478,6.7
38455,0.7703719,0.82316714,6.1
38485,0.7802637,0.75685209,6.9
38492,0.78393652,0.71616342,6.1
38493,0.78466353,0.82415761,5.6
38527,0.79792025,0.82223891,6.8
38543,0.80259795,0.83512002,6.6
38559,0.80872616,0.70829582,6.2
38587,0.81938547,0.82568846,6.4
38592,0.8210415,0.71481142,2.9
38597,0.82495969,0.86591646,4.2
38609,0.82683192,0.78290792,4.0
38631,0.83769383,0.80508267,6.8
38635,0.83845843,0.7396016,6.0
38638,0.8396787,0.83297623,6.4
38652,0.84386669,0.84084548,6.0
38674,0.85060461,0.74183174,6.2
38685,0.85555145,0.79143458,6.4
38700,0.86040522,0.70656702,6.4
38704,0.86302146,0.76838004,5.4
38714,0.8688569,0.87432206,5.1
38750,0.87895996,0.75624496,5.0
38753,0.88085538,0.85644557,6.2
38768,0.88671402,0.85893562,5.3
38787,0.89152662,0.87024206,1.9
38809,0.89516592,0.72007272,6.4
38817,0.89865789,0.85732212,5.9
38838,0.90359019,0.84134557,6.9
38849,0.90779549,0.85630769,4.9
38855,0.9089109,0.77452917,6.9
38862,0.91138148,0.87001905,5.6
38872,0.91354147,0.86409327,4.7
38874,0.91384196,0.81921852,6.2
38890,0.91880546,0.83767523,4.5
38893,0.91899075,0.8395646,6.0
38898,0.91955435,0.73656303,6.9
38906,0.92280059,0.85887357,6.3
38908,0.92307795,0.83535424,6.8
38910,0.92286451,0.71140241,6.6
38912,0.92423467,0.86220962,6.3
38913,0.92458235,0.85057647,6.6
38917,0.92564868,0.83816858,5.5
38924,0.92693389,0.80384717,5.4
38925,0.92630165,0.71420822,6.8
38927,0.92786626,0.78287791,6.3
38937,0.9309243,0.83688659,6.7
38971,0.94237177,0.82189566,6.8
38980,0.9446151,0.84112076,4.3
38999,0.95122051,0.74321312,6.3
39004,0.9531579,0.85880749,6.8
39053,0.97269308,0.83405023,3.1
39063,0.97784718,0.84689852,6.3
39071,0.98035697,0.80458733,6.1
39078,0.98259419,0.74313521,3.9
39082,0.98400172,0.73316216,6.8
39085,0.98605729,0.79730082,5.6
39128,0.99979761,0.76729905,5.9
39134,1.00389281,0.78483689,5.8
39175,1.01946965,0.84911209,5.9
39195,1.0296087,0.83551006,5.3
39212,1.03529942,0.73095145,6.8
39272,1.06190668,0.85243902,6.9
39308,1.07353595,0.81900516,6.6
39331,1.0830544,0.75382763,6.7
39336,1.08499004,0.83274075,4.0
39341,1.08622071,0.72438174,6.9
39404,1.11220023,0.84490211,4.3
39409,1.11216365,0.70657463,4.9
39447,1.12633172,0.73550322,6.1
39457,1.13106688,0.87351727,5.5
39461,1.13104717,0.73969046,6.9
39468,1.13551165,0.72968958,6.1
39483,1.14123662,0.81155662,4.9
39501,1.15016114,0.74050771,6.0
39509,1.15392,0.72832066,6.9
39540,1.16680336,0.81773839,6.7
39602,1.19275423,0.75104717,6.8
39604,1.19299727,0.75160646,6.1
39639,1.20728293,0.72020551,4.5
39679,1.22253216,0.71190337,6.7
39688,1.22784706,0.84301109,5.7
39699,1.23440797,0.75686475,5.3
39702,1.23638993,0.87220633,5.8
39715,1.24012472,0.71186618,6.1
39741,1.24986148,0.73912556,6.6
39746,1.25114022,0.70359191,6.1
39799,1.27040495,0.85068303,5.8
39819,1.27565671,0.80180116,6.7
39826,1.27756581,0.74327697,5.6
39851,1.28654488,0.76900802,6.0
39884,1.29609757,0.87130007,6.9
39921,1.30771718,0.73082492,6.7
39955,1.31758832,0.76486,3.5
39966,1.3198094,0.71690805,3.9
39979,1.32344303,0.72329319,6.2
39988,1.32763924,0.79900048,6.5
40008,1.33280047,0.81884735,6.6
40026,1.33742253,0.7196776,3.3
40029,1.33878702,0.7535413,6.2
40052,1.34857839,0.85733584,6.6
40077,1.35574987,0.819644,5.6
40110,1.36243972,0.69990801,6.8
40183,1.38078226,0.81011581,6.9
40186,1.38181775,0.80281742,0.2
40214,1.38869165,0.74686706,5.9
40224,1.39047691,0.7062485,6.3
40229,1.39156927,0.71724946,6.8
40233,1.39251574,0.69986059,4.9
40242,1.39643335,0.77537309,6.7
40248,1.39734267,0.71708855,5.5
40251,1.39911781,0.8196758,6.5
40269,1.40414844,0.7296298,5.1
40290,1.40865,0.71609701,5.6
40345,1.42966428,0.75692161,6.8
40347,1.4307754,0.84171281,6.7
40360,1.43562399,0.73776551,6.8
40387,1.44342118,0.72364643,6.1
40426,1.455073,0.7349405,6.3
40466,1.46723358,0.83279297,6.0
40481,1.46988888,0.70131091,6.2
40507,1.47798677,0.73023218,6.9
40512,1.47978744,0.72183764,6.6
40559,1.49762616,0.72773932,6.7
40583,1.50927587,0.86963275,5.5
40584,1.50894382,0.70698353,6.5
40591,1.51153062,0.83606245,6.7
40609,1.51514607,0.74223283,6.4
40707,1.55309774,0.72122779,6.5
40720,1.55805971,0.85572654,6.4
40726,1.56041525,0.80113512,6.6
40743,1.56801827,0.87134458,6.1
40746,1.56826451,0.79620602,6.6
40750,1.56874069,0.78448051,2.1
40756,1.57051424,0.80174904,4.6
40769,1.57217543,0.77827712,6.4
40778,1.57505798,0.8360467,5.7
40789,1.5782811,0.85450656,6.2
40801,1.58306446,0.87101602,6.0
40802,1.5828039,0.83443348,6.5
40808,1.58342138,0.75709736,6.5
40818,1.58519464,0.7489472,6.1
40830,1.59043186,0.77249378,6.7
40840,1.59286209,0.75017233,5.9
40844,1.596435,0.84211225,6.5
40868,1.60329239,0.73049403,6.3
40872,1.60502965,0.74465336,6.9
40881,1.60737603,0.7165552,6.4
40919,1.61994313,0.83612975,6.8
40924,1.62144476,0.85020088,6.8
40925,1.6214564,0.85016922,6.1
40999,1.64749278,0.81025553,6.5
41010,1.6505618,0.80914405,6.5
41039,1.66372616,0.73897367,6.7
41062,1.67397627,0.70723107,6.9
41076,1.67943536,0.86023696,5.1
41109,1.69232295,0.82737881,6.3
41130,1.7019147,0.81481748,6.0
41134,1.70353029,0.72259128,6.6
41168,1.71549081,0.8111663,6.8
41232,1.73957127,0.72573554,6.8
41239,1.74241252,0.74157004,5.1
41245,1.74518344,0.76818786,6.5
41251,1.746267,0.77374804,6.8
41253,1.74688441,0.71505049,6.9
41288,1.75878123,0.77709946,5.2
41305,1.76405038,0.70900374,6.9
41308,1.76617743,0.77677595,6.8
41330,1.7747339,0.76056974,5.3
41346,1.77874962,0.85153853,5.3
41380,1.79230384,0.72922348,5.0
41406,1.80260543,0.78259352,6.1
41422,1.80975539,0.85355041,6.9
41426,1.81188091,0.79982326,6.5
41429,1.81185022,0.76637427,6.0
41446,1.81748836,0.80763695,5.8
41450,1.81921326,0.81515641,6.0
41463,1.82220322,0.78704255,4.8
41469,1.8234371,0.72789398,6.9
41475,1.82969032,0.7385336,6.6
41538,1.85506443,0.83382994,6.4
41612,1.88473946,0.86899919,6.9
41614,1.88503566,0.76520238,6.8
41625,1.89024139,0.83089793,6.6
41643,1.90079649,0.79254892,6.7
41644,1.90169185,0.8244947,5.5
41679,1.91129581,0.71355067,5.8
41681,1.91345791,0.86332673,4.8
41705,1.92444963,0.74448173,6.6
41708,1.92550075,0.7893843,5.6
41738,1.93793077,0.70986574,5.3
41764,1.94915724,0.85890547,4.5
41772,1.95030036,0.75499991,6.7
41783,1.95539657,0.8119532,6.8
41784,1.9556159,0.80269181,6.9
41795,1.95792803,0.83637007,6.9
41797,1.95852107,0.84096581,5.6
41799,1.95861118,0.8083393,6.6
41808,1.96320343,0.86694916,5.4
41864,1.98585053,0.84964141,6.9
41877,1.98938519,0.75103268,6.3
41879,1.99197496,0.80599843,5.8
41887,1.99533727,0.69858078,6.6
41893,1.99795984,0.85126194,5.9
41921,2.0081309,0.71844913,6.7
41934,2.01239895,0.84005373,5.8
42034,2.05977519,0.80168005,6.5
42055,2.07034316,0.82704259,6.4
42058,2.07131916,0.83015912,5.7
42097,2.08687273,0.76755115,6.5
42174,2.1256642,0.75503845,6.2
42199,2.13534445,0.7405545,6.4
42232,2.15314623,0.84265684,6.8
42242,2.15905162,0.75110443,6.7
42281,2.1754719,0.8208985,6.9
42293,2.18135991,0.69610615,6.8
42319,2.19403529,0.75377474,4.4
42342,2.20222714,0.73312759,6.2
42369,2.21487525,0.79679487,6.3
42408,2.23043974,0.70205021,6.7
42433,2.24491302,0.8227404,6.6
42434,2.24664483,0.84707286,6.8
42490,2.27336815,0.79995382,5.5
42508,2.28203312,0.81858046,6.2
42576,2.3210589,0.76317266,5.2
42580,2.32213403,0.79085416,6.1
42581,2.32201382,0.73308109,6.1
42610,2.34120509,0.79873195,6.9
42611,2.34095886,0.70164253,5.9
42612,2.34237446,0.79642772,5.9
42613,2.34364695,0.77508681,6.9
42630,2.3527367,0.8384841,3.1
42634,2.35359315,0.79828858,6.6
42642,2.35898636,0.72924632,4.1
42661,2.37201365,0.82303769,3.7
42682,2.3797648,0.84701372,5.6
42759,2.4164234,0.75429324,5.3
42790,2.43264122,0.81711564,5.7
42803,2.4402129,0.81932421,6.9
42820,2.44954321,0.79185549,6.6
42825,2.45452649,0.86472333,6.9
42876,2.48127213,0.79589768,5.6
42914,2.50070703,0.86286484,6.5
42916,2.50101231,0.79437463,6.6
42924,2.50597159,0.81859946,6.4
42931,2.51053708,0.69748952,6.6
42933,2.51260217,0.84633347,6.9
42958,2.52358116,0.7023139,5.2
42962,2.52714324,0.75300776,6.6
42990,2.54259173,0.84528366,6.3
43003,2.54868176,0.73392055,6.8
43030,2.55999819,0.787394,6.8
43046,2.56820742,0.80321807,5.2
43115,2.60788864,0.71655632,5.2
43117,2.60903663,0.7926295,6.5
43220,2.66591138,0.70967749,6.5
43223,2.66759875,0.8631408,6.8
43268,2.69259209,0.74899729,3.5
43270,2.69345282,0.7237414,6.9
43276,2.69892458,0.75133714,6.6
43279,2.70030877,0.76879082,6.7
43281,2.70082197,0.81613016,6.5
43285,2.70285106,0.84467779,6.1
43296,2.70988714,0.7304089,6.7
43309,2.7147518,0.7195912,5.9
43310,2.71542281,0.7243033,3.2
43344,2.73783931,0.72607156,5.8
43350,2.7404128,0.85457715,6.8
43351,2.74044691,0.85145505,6.5
43356,2.74282092,0.78910035,6.5
43379,2.76299431,0.70555648,4.8
43444,2.8080094,0.80640941,5.3
43460,2.81584084,0.79528235,6.9
43475,2.82760843,0.71749831,6.9
43512,2.85352213,0.75380698,4.8
43535,2.86339459,0.73318383,6.1
43557,2.87746391,0.70564103,5.1
43562,2.88086061,0.79458456,5.7
43564,2.88129301,0.74894585,6.1
43565,2.88285356,0.74580673,6.7
43627,2.92186508,0.75411503,6.0
43629,2.92195642,0.77664558,3.1
43649,2.93943698,0.71713262,6.5
43675,2.95264905,0.86352356,6.0
43702,2.96938523,0.78536626,6.7
43717,2.97881772,0.70119049,6.6
43719,2.97939361,0.75891779,5.1
43748,3.00127604,0.78861742,6.5
43750,3.00168168,0.77782707,6.9
43751,3.00176306,0.78326256,6.9
43784,3.01250985,0.81432923,6.5
43786,3.0127651,0.76058753,6.8
43787,3.012956,0.75351478,5.9
43790,3.01454017,0.8365206,6.4
43793,3.01579987,0.85153136,6.4
43831,3.04390876,0.78044831,6.6
43837,3.04709616,0.76140716,5.5
43839,3.04803442,0.8174139,6.3
43841,3.04886462,0.78729442,6.3
43864,3.06205589,0.71972855,6.8
43886,3.0807264,0.8339078,3.9
43939,3.11472186,0.71406869,6.7
43945,3.12018815,0.81117537,6.5
43946,3.12058769,0.81105038,6.8
43963,3.12955788,0.70412972,6.5
44002,3.15081657,0.75128948,5.1
44005,3.15241551,0.75195896,6.8
44064,3.18867146,0.6962371,6.8
44097,3.21195538,0.70965364,5.9
44127,3.22804027,0.8549347,5.6
44141,3.23729909,0.82347819,6.5
44155,3.24537037,0.74250951,6.0
44184,3.26180388,0.72178397,6.9
44230,3.28882158,0.72182362,4.3
44265,3.31076378,0.71339538,6.3
44292,3.32593491,0.80070456,6.9
44307,3.3355524,0.7697429,6.3
44317,3.33851314,0.79308295,5.4
44332,3.35407173,0.84590737,6.2
44343,3.35817114,0.85067275,6.5
44383,3.38132453,0.82373936,6.0
44398,3.39086021,0.80593986,6.2
44408,3.39879121,0.69541767,6.8
44465,3.42901057,0.79008578,5.7
44509,3.4593561,0.74398058,6.9
44519,3.4632404,0.70079919,5.0
44531,3.47116543,0.71305679,5.7
44549,3.47993593,0.70812618,4.7
44556,3.48299142,0.86711685,5.1
44570,3.49203659,0.70075881,5.7
44573,3.49436878,0.76777097,6.6
44582,3.49966273,0.76625491,6.4
44590,3.50415354,0.82033607,6.9
44611,3.51804228,0.80334092,5.9
44621,3.5274715,0.71086703,6.5
44637,3.53980378,0.73488906,6.1
44642,3.54273789,0.82439701,6.9
44668,3.55372925,0.85548952,4.6
44675,3.55713373,0.77138496,6.6
44682,3.56336892,0.86370604,6.6
44720,3.58874361,0.72734919,6.3
44727,3.59290629,0.79448129,6.7
44742,3.60508993,0.71713349,5.7
44752,3.61082733,0.86068032,1.9
44754,3.61320731,0.73386562,6.8
44772,3.62214637,0.74276879,6.9
44787,3.63615962,0.73626288,6.7
44858,3.67479576,0.79855184,6.5
44901,3.69978931,0.76540547,5.4
44904,3.6998501,0.84143584,6.8
44905,3.70135371,0.86320901,5.4
44929,3.7158763,0.7389871,6.8
44952,3.72799041,0.72463899,6.2
44963,3.73517026,0.79527949,6.9
44965,3.73667902,0.80439307,4.3
44982,3.74294614,0.83778858,6.3
45028,3.76859186,0.71285893,6.6
45058,3.78498908,0.71602031,6.5
45071,3.79281492,0.77251647,6.6
45075,3.79440172,0.72947752,6.5
45090,3.80192394,0.75716809,6.8
45113,3.81242188,0.75062679,6.8
45117,3.81391035,0.81657556,6.6
45121,3.8164253,0.86164084,5.9
45133,3.82632583,0.74754381,6.7
45145,3.83190579,0.761698,5.9
45153,3.8346509,0.77500502,5.4
45190,3.85604835,0.70615071,5.8
45197,3.85923255,0.78864845,6.8
45226,3.88035329,0.80488006,5.8
45231,3.88199732,0.85033517,6.1
45288,3.91121188,0.86618179,5.7
45326,3.92980683,0.8251507,6.2
45337,3.93548112,0.70494818,3.6
45348,3.94056068,0.77918915,6.4
45357,3.94352476,0.83172599,4.9
45370,3.95068613,0.84039359,5.6
45440,3.98802258,0.7513338,6.5
45445,3.98882514,0.73603099,6.4
45475,4.00661303,0.79622056,6.8
45491,4.01442672,0.71531282,6.8
45497,4.01727924,0.77552474,5.9
45500,4.01810624,0.79699665,6.8
45521,4.03207702,0.79012728,6.2
45529,4.03666185,0.8213679,6.9
45562,4.05239636,0.82381868,6.0
45565,4.0552275,0.83274929,6.8
45580,4.06194571,0.7126716,5.1
45590,4.06567126,0.71382977,5.0
45623,4.08043064,0.7534152,6.8
45643,4.09204144,0.70430091,5.4
45650,4.09397665,0.81677453,5.8
45651,4.09445727,0.76103957,6.8
45661,4.09707788,0.81901956,6.9
45692,4.11301266,0.79868802,6.9
45732,4.13543091,0.79819821,6.8
45758,4.14855186,0.84619695,6.8
45772,4.15683112,0.74092014,4.6
45788,4.1653636,0.7529093,5.5
45790,4.16919685,0.74291879,5.6
45829,4.18965051,0.77282185,6.9
45863,4.20038217,0.82449892,5.8
45865,4.2010006,0.80349354,4.6
45895,4.219303,0.82911793,6.6
45911,4.22705539,0.7842622,4.3
45913,4.22933217,0.71725285,6.9
45933,4.23418891,0.76476076,6.5
45957,4.24024811,0.73957653,6.0
46006,4.26198488,0.69880545,6.9
46025,4.27251154,0.85587892,6.2
46028,4.2749254,0.80832083,3.9
46090,4.30456888,0.83701889,6.5
46108,4.31376458,0.7309754,5.0
46128,4.32012943,0.85452939,6.2
46147,4.32748999,0.79584294,5.5
46161,4.33759385,0.740666,4.3
46184,4.34668323,0.81355997,6.0
46209,4.35695944,0.85280821,6.7
46210,4.35785945,0.85396236,5.1
46262,4.3859927,0.7542834,6.1
46288,4.39530171,0.73720962,6.1
46305,4.40362925,0.8025597,4.9
46311,4.40553835,0.75800464,6.4
46315,4.40690109,0.81418625,6.9
46317,4.40957894,0.73123526,6.3
46349,4.42132842,0.82758151,6.3
46350,4.42239773,0.74743604,6.7
46362,4.4257777,0.81226436,6.7
46378,4.43346908,0.82677633,6.9
46401,4.44114896,0.74197791,6.4
46452,4.46196041,0.82173044,6.7
46476,4.47166517,0.85179034,6.3
46478,4.47276662,0.76466894,6.4
46501,4.48276896,0.84472103,6.9
46502,4.48452883,0.70713915,6.3
46524,4.49227125,0.71169422,5.1
46556,4.50147874,0.79105274,6.9
46558,4.50223418,0.72832662,6.9
46561,4.50151314,0.86824521,6.0
46638,4.53720156,0.79078609,6.6
46645,4.53939245,0.80705649,5.8
46647,4.54003895,0.77129522,6.9
46651,4.54030213,0.84104629,6.3
46664,4.54539071,0.69768698,5.7
46723,4.5672538,0.84229721,5.8
46792,4.59510613,0.71983414,5.8
46838,4.61040699,0.84798014,5.5
46872,4.6227877,0.80296214,3.8
46879,4.62425254,0.86882519,6.6
46883,4.62785418,0.75870801,6.7
46906,4.6386182,0.76942001,6.6
46917,4.64289171,0.78599482,6.6
46954,4.65625686,0.83098975,6.3
46997,4.66899835,0.84463755,6.4
47009,4.67414045,0.69939629,6.5
47023,4.67755388,0.81407964,6.6
47037,4.68315908,0.69827065,5.1
47077,4.69805932,0.78517418,6.8
47080,4.69845885,0.79152369,6.2
47084,4.69967098,0.80033993,6.8
47096,4.70341268,0.75777275,6.9
47106,4.70746802,0.79370957,6.2
47121,4.71210653,0.79414895,5.9
47173,4.72613265,0.84586219,6.1
47193,4.73298525,0.69960083,6.5
47195,4.73426021,0.73210633,6.4
47233,4.74338843,0.86761088,6.3
47237,4.74502555,0.75855136,5.1
47250,4.74888207,0.7699105,6.6
47278,4.75965395,0.77838577,6.8
47293,4.76294135,0.84281106,6.7
47305,4.76784442,0.71814782,6.4
47336,4.77755957,0.85797632,6.9
47342,4.78066095,0.7358184,5.4
47343,4.78020666,0.78905405,6.3
47359,4.78706166,0.71448136,6.1
47411,4.80453291,0.86787312,6.5
47417,4.80639161,0.85733496,5.1
47465,4.81790861,0.74118718,6.7
47581,4.85476058,0.80446429,6.8
47600,4.85984632,0.80667673,6.7
47620,4.86615852,0.72573912,6.7
47639,4.8703527,0.72042746,6.9
47644,4.87278467,0.75436214,6.3
47676,4.88496895,0.71444961,6.1
47708,4.89425832,0.71066011,6.7
47729,4.8993272,0.83034553,6.9
47744,4.90396599,0.83106674,6.8
47779,4.91404578,0.72329169,5.9
47798,4.9173915,0.8083507,6.5
47815,4.92037594,0.85652077,6.4
47823,4.92299997,0.85115286,6.0
47824,4.92446576,0.78996312,6.8
47831,4.92769192,0.76330772,6.8
47874,4.93980102,0.72227373,6.2
47891,4.94498079,0.71550253,6.6
47895,4.9457187,0.74879129,6.9
47909,4.9518043,0.72610448,5.6
47913,4.95143167,0.8527637,5.9
47918,4.9542378,0.7012219,6.8
47919,4.95383514,0.76700482,4.3
47922,4.95495055,0.73408437,6.8
47928,4.95652745,0.77193004,6.9
47965,4.96885202,0.70998549,6.1
47971,4.97022327,0.7630772,6.9
47993,4.97557329,0.71007121,6.8
48000,4.97783516,0.73744878,6.7
48011,4.98046952,0.81916665,5.1
48054,4.99282005,0.7658465,6.8
48058,4.99405545,0.80148448,6.8
48071,4.99672282,0.87132833,6.5
48084,5.00160582,0.7228044,6.1
48102,5.00613189,0.71652597,6.9
48168,5.02386204,0.70562168,6.1
48192,5.02688269,0.87011795,6.8
48193,5.02691317,0.87015402,6.6
48194,5.02769202,0.82684891,6.7
48224,5.03481173,0.84384783,6.9
48247,5.04104211,0.8739024,6.3
48278,5.04773472,0.82028822,6.0
48315,5.05547301,0.86515496,6.3
48316,5.05695334,0.70442318,6.7
48383,5.0745784,0.75003721,6.9
48401,5.07865425,0.75726641,6.0
48433,5.0873889,0.78418952,6.7
48438,5.08772327,0.78562438,6.8
48516,5.10501556,0.81935388,6.7
48521,5.10601192,0.80543789,6.4
48541,5.10952636,0.80864905,6.9
48589,5.12120472,0.85979399,6.2
48596,5.12386577,0.73177748,6.5
48601,5.12553663,0.7402415,5.3
48604,5.12573778,0.76700244,6.6
48606,5.12544056,0.84063279,6.7
48642,5.13362732,0.76281903,6.8
48649,5.13402424,0.78007476,5.2
48673,5.13975634,0.86017587,6.5
48691,5.14628227,0.74731959,5.4
48697,5.14685794,0.80211856,6.3
48714,5.15171839,0.75184712,6.4
48718,5.1523763,0.79455663,5.0
48737,5.15726483,0.70256445,6.2
48756,5.1615467,0.71072653,6.7
48771,5.16508739,0.72907804,6.0
48773,5.16456467,0.85134107,6.3
48789,5.16974153,0.71064217,6.4
48796,5.17043137,0.78767999,3.0
48828,5.17728077,0.87284837,6.8
48842,5.18121183,0.83614608,6.2
48892,5.19506858,0.70859854,5.6
48902,5.19637722,0.86743567,6.8
48907,5.19812836,0.82688988,6.2
48917,5.20101288,0.82078195,5.5
