# row col id
862.58	851.96	54471.00
459.44	1203.19	-1.00
673.03	673.05	54281.00
775.41	66.54	-1.00
420.64	1008.98	-1.00
169.51	799.65	53798.00
156.18	670.64	53777.00
490.79	17.00	36620.00
574.50	504.91	36699.00
467.23	619.03	54079.00
781.18	292.95	-1.00
406.31	278.97	36509.00
423.85	894.97	-1.00
304.18	286.05	36390.00
479.64	104.23	36602.00
912.31	1134.95	54493.00
96.50	163.24	-1.00
