# row col id
1023.54	853.78	-1.00
833.29	674.39	54281.00
329.20	800.39	53798.00
650.08	17.75	36620.00
316.79	671.00	-1.00
579.87	1009.93	54033.00
733.08	505.21	36699.00
639.78	105.00	-1.00
367.06	721.06	53828.00
564.57	280.70	36509.00
584.50	895.68	-1.00
935.21	65.45	36972.00
463.37	287.06	36390.00
627.39	619.95	54079.00
