# row col id
631.20	849.17	-1.00
435.59	671.04	54281.00
934.49	408.83	-1.00
332.31	503.00	36699.00
540.01	65.00	-1.00
174.22	1008.42	-1.00
158.11	276.48	-1.00
980.56	315.35	-1.00
223.86	617.00	-1.00
706.69	161.41	-1.00
545.62	290.95	36950.00
991.94	454.31	-1.00
927.65	202.74	-1.00
246.41	14.13	-1.00
235.53	101.14	-1.00
681.41	1130.90	-1.00
774.13	159.67	-1.00
