# row col id
857.43	869.96	54471.00
439.25	1205.73	54058.00
673.72	683.87	54281.00
407.50	1010.16	54033.00
154.65	661.55	53777.00
798.30	81.21	36972.00
514.75	21.29	36620.00
579.87	511.68	36699.00
205.03	713.25	53828.00
161.83	791.02	53798.00
317.08	283.00	36390.00
419.88	280.65	36509.00
112.92	152.81	-1.00
957.96	183.27	37155.00
796.88	307.54	36950.00
303.26	1279.02	74041.00
500.38	108.03	36602.00
1022.66	184.06	37228.00
416.39	895.61	-1.00
843.50	208.21	-1.00
